image_id,track_id,candidate_id,confidence,track_length,frame_index,opus_id,image_number,time,x,y,brightness,blob_size,artifact_score,area_px,peak_snr,mean_snr,integrated_snr,sharpness,elongation,flags,reason
N1357327751,T0154,1357327751-0125,0.5880,3,7,co-iss-n1357327751,1357327751,2001-01-04T19:16:58.461,441.30,377.00,9.45,6,0.00,6,9.45,9.28,55.71,1.02,2.45,,"3 frame(s); median area 6.0 px; net motion dx=38.9, dy=-3.8; flags: none"
N1357313585,T0025,1357313585-0092,0.5860,3,0,co-iss-n1357313585,1357313585,2001-01-04T15:20:52.559,689.33,214.33,11.16,3,0.00,3,11.16,11.13,33.40,1.00,1.73,,"3 frame(s); median area 5.0 px; net motion dx=-52.3, dy=-32.4; flags: none"
N1357313975,T0025,1357313975-0107,0.5860,3,1,co-iss-n1357313975,1357313975,2001-01-04T15:27:22.557,679.74,237.42,10.74,5,0.00,5,10.74,10.24,51.20,1.05,1.73,,"3 frame(s); median area 5.0 px; net motion dx=-52.3, dy=-32.4; flags: none"
N1357314335,T0025,1357314335-0070,0.5860,3,2,co-iss-n1357314335,1357314335,2001-01-04T15:33:22.554,637.07,181.95,12.08,5,0.00,5,12.08,10.80,54.02,1.12,1.00,,"3 frame(s); median area 5.0 px; net motion dx=-52.3, dy=-32.4; flags: none"
N1357335945,T0285,1357335945-0163,0.5858,3,11,co-iss-n1357335945,1357335945,2001-01-04T21:33:32.404,332.82,395.24,8.66,5,0.00,5,8.66,8.27,41.34,1.05,2.89,,"3 frame(s); median area 5.0 px; net motion dx=31.5, dy=-47.9; flags: none"
N1357336335,T0285,1357336335-0153,0.5858,3,12,co-iss-n1357336335,1357336335,2001-01-04T21:40:02.402,343.76,383.44,9.76,5,0.00,5,9.76,9.47,47.36,1.03,2.46,,"3 frame(s); median area 5.0 px; net motion dx=31.5, dy=-47.9; flags: none"
N1357336695,T0285,1357336695-0133,0.5858,3,13,co-iss-n1357336695,1357336695,2001-01-04T21:46:02.399,364.29,347.37,10.45,3,0.00,3,10.45,9.34,28.03,1.12,1.73,,"3 frame(s); median area 5.0 px; net motion dx=31.5, dy=-47.9; flags: none"
N1357335945,T0280,1357335945-0116,0.5809,3,11,co-iss-n1357335945,1357335945,2001-01-04T21:33:32.404,83.28,286.36,11.83,3,0.00,3,11.83,11.01,33.02,1.08,1.73,,"3 frame(s); median area 3.0 px; net motion dx=12.4, dy=-31.4; flags: none"
N1357336335,T0280,1357336335-0101,0.5809,3,12,co-iss-n1357336335,1357336335,2001-01-04T21:40:02.402,99.74,221.53,12.69,3,0.00,3,12.69,9.09,27.27,1.40,1.73,,"3 frame(s); median area 3.0 px; net motion dx=12.4, dy=-31.4; flags: none"
N1357336695,T0280,1357336695-0086,0.5809,3,13,co-iss-n1357336695,1357336695,2001-01-04T21:46:02.399,95.73,254.91,14.01,3,0.00,3,14.01,12.84,38.52,1.09,4.39,,"3 frame(s); median area 3.0 px; net motion dx=12.4, dy=-31.4; flags: none"
N1357335945,T0277,1357335945-0096,0.5790,3,11,co-iss-n1357335945,1357335945,2001-01-04T21:33:32.404,52.73,225.50,12.23,7,0.00,7,12.23,9.57,67.01,1.28,3.63,,"3 frame(s); median area 7.0 px; net motion dx=67.0, dy=-43.4; flags: none"
N1357336335,T0277,1357336335-0089,0.5790,3,12,co-iss-n1357336335,1357336335,2001-01-04T21:40:02.402,124.97,190.00,14.83,5,0.00,5,14.83,13.96,69.78,1.06,2.62,,"3 frame(s); median area 7.0 px; net motion dx=67.0, dy=-43.4; flags: none"
N1357336695,T0277,1357336695-0059,0.5790,3,13,co-iss-n1357336695,1357336695,2001-01-04T21:46:02.399,119.71,182.14,15.11,7,0.00,7,15.11,15.07,105.47,1.00,2.09,,"3 frame(s); median area 7.0 px; net motion dx=67.0, dy=-43.4; flags: none"
N1357331473,T0199,1357331473-0151,0.5790,3,8,co-iss-n1357331473,1357331473,2001-01-04T20:19:00.435,208.76,347.30,10.05,7,0.00,7,10.05,9.63,67.40,1.04,5.88,,"3 frame(s); median area 5.0 px; net motion dx=64.8, dy=-42.6; flags: none"
N1357331863,T0199,1357331863-0225,0.5790,3,9,co-iss-n1357331863,1357331863,2001-01-04T20:25:30.433,211.27,326.27,12.11,4,0.00,4,12.11,11.40,45.59,1.06,2.45,,"3 frame(s); median area 5.0 px; net motion dx=64.8, dy=-42.6; flags: none"
N1357332223,T0199,1357332223-0115,0.5790,3,10,co-iss-n1357332223,1357332223,2001-01-04T20:31:30.430,273.56,304.65,11.66,5,0.00,5,11.66,10.71,53.53,1.09,3.40,,"3 frame(s); median area 5.0 px; net motion dx=64.8, dy=-42.6; flags: none"
N1357313585,T0018,1357313585-0069,0.5751,3,0,co-iss-n1357313585,1357313585,2001-01-04T15:20:52.559,341.67,178.67,12.84,3,0.00,3,12.84,12.84,38.52,1.00,1.73,,"3 frame(s); median area 4.0 px; net motion dx=-65.0, dy=11.0; flags: none"
N1357313975,T0018,1357313975-0063,0.5751,3,1,co-iss-n1357313975,1357313975,2001-01-04T15:27:22.557,333.00,157.53,14.63,5,0.00,5,14.63,12.54,62.69,1.17,3.05,,"3 frame(s); median area 4.0 px; net motion dx=-65.0, dy=11.0; flags: none"
N1357314335,T0018,1357314335-0072,0.5751,3,2,co-iss-n1357314335,1357314335,2001-01-04T15:33:22.554,276.63,189.71,13.74,4,0.00,4,13.74,11.85,47.39,1.16,4.47,,"3 frame(s); median area 4.0 px; net motion dx=-65.0, dy=11.0; flags: none"
N1357318057,T0073,1357318057-0030,0.5742,2,3,co-iss-n1357318057,1357318057,2001-01-04T16:35:24.528,1019.66,73.47,14.54,8,0.00,8,14.54,13.69,109.50,1.06,4.44,,"2 frame(s); median area 10.0 px; net motion dx=-42.6, dy=-20.7; flags: none"
N1357318447,T0073,1357318447-0032,0.5742,2,4,co-iss-n1357318447,1357318447,2001-01-04T16:41:54.526,977.08,52.79,14.36,12,0.00,12,14.36,12.90,154.79,1.11,1.24,,"2 frame(s); median area 10.0 px; net motion dx=-42.6, dy=-20.7; flags: none"
N1357340417,T0321,1357340417-0045,0.5709,3,14,co-iss-n1357340417,1357340417,2001-01-04T22:48:04.373,462.40,88.61,13.99,5,0.00,5,13.99,13.74,68.72,1.02,3.40,,"3 frame(s); median area 4.0 px; net motion dx=-42.1, dy=-72.3; flags: none"
N1357340807,T0321,1357340807-0026,0.5709,3,15,co-iss-n1357340807,1357340807,2001-01-04T22:54:34.371,446.50,75.50,15.01,4,0.00,4,15.01,15.01,60.04,1.00,1.00,,"3 frame(s); median area 4.0 px; net motion dx=-42.1, dy=-72.3; flags: none"
N1357341167,T0321,1357341167-0007,0.5709,3,16,co-iss-n1357341167,1357341167,2001-01-04T23:00:34.368,420.30,16.35,14.61,3,0.00,3,14.61,13.88,41.64,1.05,1.73,,"3 frame(s); median area 4.0 px; net motion dx=-42.1, dy=-72.3; flags: none"
N1357327391,T0158,1357327391-0016,0.5672,2,6,co-iss-n1357327391,1357327391,2001-01-04T19:10:58.464,716.61,38.54,13.74,4,0.00,4,13.74,10.94,43.74,1.26,1.00,,"2 frame(s); median area 13.0 px; net motion dx=46.2, dy=3.1; flags: none"
N1357327751,T0158,1357327751-0016,0.5672,2,7,co-iss-n1357327751,1357327751,2001-01-04T19:16:58.461,762.86,41.61,12.81,22,0.00,22,12.81,11.02,242.51,1.16,4.69,,"2 frame(s); median area 13.0 px; net motion dx=46.2, dy=3.1; flags: none"
N1357335945,T0272,1357335945-0064,0.5654,3,11,co-iss-n1357335945,1357335945,2001-01-04T21:33:32.404,851.65,157.30,11.13,3,0.00,3,11.13,10.56,31.67,1.05,1.73,,"3 frame(s); median area 3.0 px; net motion dx=69.9, dy=-35.4; flags: none"
N1357336335,T0272,1357336335-0056,0.5654,3,12,co-iss-n1357336335,1357336335,2001-01-04T21:40:02.402,893.37,116.37,10.52,3,0.00,3,10.52,9.59,28.76,1.10,1.73,,"3 frame(s); median area 3.0 px; net motion dx=69.9, dy=-35.4; flags: none"
N1357336695,T0272,1357336695-0040,0.5654,3,13,co-iss-n1357336695,1357336695,2001-01-04T21:46:02.399,921.57,121.86,8.60,7,0.00,7,8.60,8.55,59.85,1.01,2.78,,"3 frame(s); median area 3.0 px; net motion dx=69.9, dy=-35.4; flags: none"
N1357313585,T0002,1357313585-0002,0.5569,3,0,co-iss-n1357313585,1357313585,2001-01-04T15:20:52.559,379.67,7.67,14.07,3,0.00,3,14.07,14.05,42.14,1.00,1.73,,"3 frame(s); median area 3.0 px; net motion dx=58.6, dy=39.1; flags: none"
N1357313975,T0002,1357313975-0008,0.5569,3,1,co-iss-n1357313975,1357313975,2001-01-04T15:27:22.557,442.23,26.05,16.21,3,0.00,3,16.21,11.13,33.40,1.46,4.39,,"3 frame(s); median area 3.0 px; net motion dx=58.6, dy=39.1; flags: none"
N1357314335,T0002,1357314335-0022,0.5569,3,2,co-iss-n1357314335,1357314335,2001-01-04T15:33:22.554,438.24,46.76,16.27,4,0.00,4,16.27,16.07,64.29,1.01,2.45,,"3 frame(s); median area 3.0 px; net motion dx=58.6, dy=39.1; flags: none"
N1357331863,T0230,1357331863-0168,0.5545,2,9,co-iss-n1357331863,1357331863,2001-01-04T20:25:30.433,489.02,273.28,11.34,14,0.00,14,11.34,11.02,154.32,1.03,5.50,,"2 frame(s); median area 8.5 px; net motion dx=-19.7, dy=1.7; flags: none"
N1357332223,T0230,1357332223-0100,0.5545,2,10,co-iss-n1357332223,1357332223,2001-01-04T20:31:30.430,469.29,275.00,10.98,3,0.00,3,10.98,8.62,25.87,1.27,4.39,,"2 frame(s); median area 8.5 px; net motion dx=-19.7, dy=1.7; flags: none"
N1357335945,T0282,1357335945-0125,0.5524,2,11,co-iss-n1357335945,1357335945,2001-01-04T21:33:32.404,427.06,307.39,9.80,10,0.00,10,9.80,9.33,93.32,1.05,5.31,,"2 frame(s); median area 11.5 px; net motion dx=-12.0, dy=-62.4; flags: none"
N1357336335,T0282,1357336335-0108,0.5524,2,12,co-iss-n1357336335,1357336335,2001-01-04T21:40:02.402,415.03,245.04,11.82,13,0.00,13,11.82,11.58,150.51,1.02,4.52,,"2 frame(s); median area 11.5 px; net motion dx=-12.0, dy=-62.4; flags: none"
N1357313585,T0026,1357313585-0094,0.5509,3,0,co-iss-n1357313585,1357313585,2001-01-04T15:20:52.559,162.72,220.33,12.77,3,0.00,3,12.77,11.09,33.28,1.15,1.73,,"3 frame(s); median area 3.0 px; net motion dx=63.2, dy=-38.9; flags: none"
N1357313975,T0026,1357313975-0096,0.5509,3,1,co-iss-n1357313975,1357313975,2001-01-04T15:27:22.557,180.25,213.64,14.63,3,0.00,3,14.63,12.31,36.94,1.19,1.73,,"3 frame(s); median area 3.0 px; net motion dx=63.2, dy=-38.9; flags: none"
N1357314335,T0026,1357314335-0069,0.5509,3,2,co-iss-n1357314335,1357314335,2001-01-04T15:33:22.554,225.92,181.46,14.85,4,0.00,4,14.85,13.62,54.48,1.09,2.62,,"3 frame(s); median area 3.0 px; net motion dx=63.2, dy=-38.9; flags: none"
N1357318057,T0093,1357318057-0157,0.5492,2,3,co-iss-n1357318057,1357318057,2001-01-04T16:35:24.528,284.17,409.59,8.85,5,0.00,5,8.85,8.51,42.55,1.04,1.73,,"2 frame(s); median area 8.0 px; net motion dx=-28.8, dy=-65.6; flags: none"
N1357318447,T0093,1357318447-0140,0.5492,2,4,co-iss-n1357318447,1357318447,2001-01-04T16:41:54.526,255.34,343.97,11.73,11,0.15,11,11.73,10.28,113.13,1.14,6.79,,"2 frame(s); median area 8.0 px; net motion dx=-28.8, dy=-65.6; flags: none"
N1357331473,T0179,1357331473-0009,0.5476,3,8,co-iss-n1357331473,1357331473,2001-01-04T20:19:00.435,855.00,20.67,13.44,3,0.00,3,13.44,13.42,40.25,1.00,4.39,,"3 frame(s); median area 3.0 px; net motion dx=87.2, dy=15.6; flags: none"
N1357331863,T0179,1357331863-0005,0.5476,3,9,co-iss-n1357331863,1357331863,2001-01-04T20:25:30.433,926.62,16.38,13.30,3,0.00,3,13.30,11.66,34.98,1.14,1.73,,"3 frame(s); median area 3.0 px; net motion dx=87.2, dy=15.6; flags: none"
N1357332223,T0179,1357332223-0011,0.5476,3,10,co-iss-n1357332223,1357332223,2001-01-04T20:31:30.430,942.25,36.25,11.25,4,0.00,4,11.25,11.24,44.94,1.00,2.45,,"3 frame(s); median area 3.0 px; net motion dx=87.2, dy=15.6; flags: none"
N1357336335,T0300,1357336335-0146,0.5424,2,12,co-iss-n1357336335,1357336335,2001-01-04T21:40:02.402,496.05,375.47,8.67,4,0.00,4,8.67,8.23,32.94,1.05,2.62,,"2 frame(s); median area 8.5 px; net motion dx=-6.3, dy=-30.3; flags: none"
N1357336695,T0300,1357336695-0129,0.5424,2,13,co-iss-n1357336695,1357336695,2001-01-04T21:46:02.399,489.80,345.22,9.63,13,0.00,13,9.63,9.23,120.03,1.04,2.58,,"2 frame(s); median area 8.5 px; net motion dx=-6.3, dy=-30.3; flags: none"
N1357318057,T0078,1357318057-0053,0.5419,2,3,co-iss-n1357318057,1357318057,2001-01-04T16:35:24.528,300.73,132.73,13.71,8,0.15,8,13.71,13.19,105.51,1.04,6.99,,"2 frame(s); median area 6.5 px; net motion dx=15.7, dy=-82.4; flags: none"
N1357318447,T0078,1357318447-0031,0.5419,2,4,co-iss-n1357318447,1357318447,2001-01-04T16:41:54.526,316.44,50.33,16.91,5,0.00,5,16.91,15.21,76.05,1.11,1.73,,"2 frame(s); median area 6.5 px; net motion dx=15.7, dy=-82.4; flags: none"
N1357331473,T0194,1357331473-0125,0.5405,2,8,co-iss-n1357331473,1357331473,2001-01-04T20:19:00.435,835.11,300.89,8.52,9,0.00,9,8.52,8.51,76.61,1.00,5.88,,"2 frame(s); median area 8.5 px; net motion dx=-54.5, dy=-8.0; flags: none"
N1357331863,T0194,1357331863-0189,0.5405,2,9,co-iss-n1357331863,1357331863,2001-01-04T20:25:30.433,780.62,292.87,9.16,8,0.15,8,9.16,9.12,72.92,1.00,7.29,,"2 frame(s); median area 8.5 px; net motion dx=-54.5, dy=-8.0; flags: none"
N1357327001,T0120,1357327001-0013,0.5348,2,5,co-iss-n1357327001,1357327001,2001-01-04T19:04:28.466,653.50,37.48,14.12,6,0.00,6,14.12,13.78,82.67,1.02,2.45,,"2 frame(s); median area 6.5 px; net motion dx=32.6, dy=-6.1; flags: none"
N1357327391,T0120,1357327391-0009,0.5348,2,6,co-iss-n1357327391,1357327391,2001-01-04T19:10:58.464,686.07,31.38,14.16,7,0.00,7,14.16,13.03,91.24,1.09,1.45,,"2 frame(s); median area 6.5 px; net motion dx=32.6, dy=-6.1; flags: none"
N1357340807,T0348,1357340807-0134,0.5336,2,15,co-iss-n1357340807,1357340807,2001-01-04T22:54:34.371,359.26,339.70,10.26,7,0.00,7,10.26,9.83,68.82,1.04,2.54,,"2 frame(s); median area 7.5 px; net motion dx=-31.1, dy=70.9; flags: none"
N1357341167,T0348,1357341167-0154,0.5336,2,16,co-iss-n1357341167,1357341167,2001-01-04T23:00:34.368,328.17,410.61,9.28,8,0.00,8,9.28,8.89,71.12,1.04,1.91,,"2 frame(s); median area 7.5 px; net motion dx=-31.1, dy=70.9; flags: none"
N1357335945,T0270,1357335945-0059,0.5284,2,11,co-iss-n1357335945,1357335945,2001-01-04T21:33:32.404,66.01,148.30,14.31,7,0.15,7,14.31,11.81,82.70,1.21,7.99,,"2 frame(s); median area 6.0 px; net motion dx=54.3, dy=-23.6; flags: none"
N1357336335,T0270,1357336335-0057,0.5284,2,12,co-iss-n1357336335,1357336335,2001-01-04T21:40:02.402,120.34,124.72,16.00,5,0.15,5,16.00,13.30,66.50,1.20,7.25,,"2 frame(s); median area 6.0 px; net motion dx=54.3, dy=-23.6; flags: none"
N1357318057,T0083,1357318057-0090,0.5281,2,3,co-iss-n1357318057,1357318057,2001-01-04T16:35:24.528,669.01,225.25,10.83,8,0.00,8,10.83,10.68,85.43,1.01,1.65,,"2 frame(s); median area 7.0 px; net motion dx=-23.5, dy=1.8; flags: none"
N1357318447,T0083,1357318447-0097,0.5281,2,4,co-iss-n1357318447,1357318447,2001-01-04T16:41:54.526,645.54,227.03,11.02,6,0.00,6,11.02,9.44,56.65,1.17,3.60,,"2 frame(s); median area 7.0 px; net motion dx=-23.5, dy=1.8; flags: none"
N1357340807,T0344,1357340807-0063,0.5280,2,15,co-iss-n1357340807,1357340807,2001-01-04T22:54:34.371,755.00,160.17,11.08,6,0.00,6,11.08,11.08,66.46,1.00,2.03,,"2 frame(s); median area 7.0 px; net motion dx=-22.6, dy=0.1; flags: none"
N1357341167,T0344,1357341167-0056,0.5280,2,16,co-iss-n1357341167,1357341167,2001-01-04T23:00:34.368,732.38,160.25,10.75,8,0.15,8,10.75,10.36,82.89,1.04,7.36,,"2 frame(s); median area 7.0 px; net motion dx=-22.6, dy=0.1; flags: none"
N1357340417,T0319,1357340417-0033,0.5269,2,14,co-iss-n1357340417,1357340417,2001-01-04T22:48:04.373,839.56,57.95,13.30,10,0.15,10,13.30,12.56,125.60,1.06,6.45,,"2 frame(s); median area 6.5 px; net motion dx=-35.3, dy=-17.7; flags: none"
N1357340807,T0319,1357340807-0014,0.5269,2,15,co-iss-n1357340807,1357340807,2001-01-04T22:54:34.371,804.29,40.28,12.34,3,0.00,3,12.34,9.61,28.82,1.28,1.73,,"2 frame(s); median area 6.5 px; net motion dx=-35.3, dy=-17.7; flags: none"
N1357340417,T0325,1357340417-0074,0.5255,3,14,co-iss-n1357340417,1357340417,2001-01-04T22:48:04.373,357.00,165.50,12.67,4,0.00,4,12.67,12.64,50.54,1.00,2.62,,"3 frame(s); median area 4.0 px; net motion dx=-54.9, dy=27.2; flags: none"
N1357340807,T0325,1357340807-0074,0.5255,3,15,co-iss-n1357340807,1357340807,2001-01-04T22:54:34.371,310.67,186.67,13.31,3,0.00,3,13.31,13.31,39.94,1.00,1.73,,"3 frame(s); median area 4.0 px; net motion dx=-54.9, dy=27.2; flags: none"
N1357341167,T0325,1357341167-0069,0.5255,3,16,co-iss-n1357341167,1357341167,2001-01-04T23:00:34.368,302.08,192.69,12.94,15,0.00,15,12.94,11.39,170.79,1.14,4.77,,"3 frame(s); median area 4.0 px; net motion dx=-54.9, dy=27.2; flags: none"
N1357313975,T0046,1357313975-0215,0.5249,2,1,co-iss-n1357313975,1357313975,2001-01-04T15:27:22.557,254.67,611.33,8.08,3,0.00,3,8.08,8.08,24.24,1.00,1.73,,"2 frame(s); median area 7.5 px; net motion dx=36.9, dy=-51.0; flags: none"
N1357314335,T0046,1357314335-0177,0.5249,2,2,co-iss-n1357314335,1357314335,2001-01-04T15:33:22.554,291.53,560.32,8.54,12,0.00,12,8.54,8.37,100.45,1.02,3.48,,"2 frame(s); median area 7.5 px; net motion dx=36.9, dy=-51.0; flags: none"
N1357327391,T0160,1357327391-0078,0.5217,2,6,co-iss-n1357327391,1357327391,2001-01-04T19:10:58.464,806.00,206.12,10.03,8,0.00,8,10.03,9.97,79.80,1.01,3.25,,"2 frame(s); median area 7.0 px; net motion dx=-31.5, dy=19.2; flags: none"
N1357327751,T0160,1357327751-0083,0.5217,2,7,co-iss-n1357327751,1357327751,2001-01-04T19:16:58.461,774.48,225.31,9.72,6,0.00,6,9.72,9.35,56.11,1.04,2.03,,"2 frame(s); median area 7.0 px; net motion dx=-31.5, dy=19.2; flags: none"
N1357336335,T0293,1357336335-0065,0.5194,2,12,co-iss-n1357336335,1357336335,2001-01-04T21:40:02.402,32.42,142.82,16.21,9,0.00,9,16.21,14.26,128.36,1.14,2.71,,"2 frame(s); median area 6.0 px; net motion dx=-1.8, dy=-51.1; flags: none"
N1357336695,T0293,1357336695-0033,0.5194,2,13,co-iss-n1357336695,1357336695,2001-01-04T21:46:02.399,30.59,91.67,11.11,3,0.00,3,11.11,9.12,27.35,1.22,1.73,,"2 frame(s); median area 6.0 px; net motion dx=-1.8, dy=-51.1; flags: none"
N1357318057,T0074,1357318057-0032,0.5191,2,3,co-iss-n1357318057,1357318057,2001-01-04T16:35:24.528,363.55,75.55,14.73,4,0.00,4,14.73,13.45,53.78,1.10,1.00,,"2 frame(s); median area 5.5 px; net motion dx=17.0, dy=-40.8; flags: none"
N1357318447,T0074,1357318447-0018,0.5191,2,4,co-iss-n1357318447,1357318447,2001-01-04T16:41:54.526,380.59,34.74,16.63,7,0.00,7,16.63,16.08,112.59,1.03,2.18,,"2 frame(s); median area 5.5 px; net motion dx=17.0, dy=-40.8; flags: none"
N1357335945,T0260,1357335945-0004,0.5184,2,11,co-iss-n1357335945,1357335945,2001-01-04T21:33:32.404,672.85,10.19,13.35,7,0.00,7,13.35,11.16,78.11,1.20,5.39,,"2 frame(s); median area 6.0 px; net motion dx=-55.4, dy=2.2; flags: none"
N1357336335,T0260,1357336335-0004,0.5184,2,12,co-iss-n1357336335,1357336335,2001-01-04T21:40:02.402,617.44,12.42,13.60,5,0.00,5,13.60,10.87,54.35,1.25,5.83,,"2 frame(s); median area 6.0 px; net motion dx=-55.4, dy=2.2; flags: none"
N1357331863,T0236,1357331863-0199,0.5158,2,9,co-iss-n1357331863,1357331863,2001-01-04T20:25:30.433,741.39,306.71,9.23,10,0.00,10,9.23,9.04,90.42,1.02,5.85,,"2 frame(s); median area 7.0 px; net motion dx=6.9, dy=-0.5; flags: none"
N1357332223,T0236,1357332223-0116,0.5158,2,10,co-iss-n1357332223,1357332223,2001-01-04T20:31:30.430,748.25,306.25,8.53,4,0.00,4,8.53,8.53,34.13,1.00,2.45,,"2 frame(s); median area 7.0 px; net motion dx=6.9, dy=-0.5; flags: none"
N1357331863,T0237,1357331863-0208,0.5129,2,9,co-iss-n1357331863,1357331863,2001-01-04T20:25:30.433,409.83,308.74,11.20,6,0.00,6,11.20,10.68,64.10,1.05,5.10,,"2 frame(s); median area 6.5 px; net motion dx=27.3, dy=45.7; flags: none"
N1357332223,T0237,1357332223-0130,0.5129,2,10,co-iss-n1357332223,1357332223,2001-01-04T20:31:30.430,437.14,354.42,9.76,7,0.00,7,9.76,9.68,67.73,1.01,1.86,,"2 frame(s); median area 6.5 px; net motion dx=27.3, dy=45.7; flags: none"
N1357327001,T0130,1357327001-0059,0.5115,2,5,co-iss-n1357327001,1357327001,2001-01-04T19:04:28.466,237.70,148.75,13.42,8,0.00,8,13.42,12.23,97.85,1.10,1.91,,"2 frame(s); median area 5.5 px; net motion dx=27.0, dy=-33.5; flags: none"
N1357327391,T0130,1357327391-0045,0.5115,2,6,co-iss-n1357327391,1357327391,2001-01-04T19:10:58.464,264.74,115.28,15.41,3,0.00,3,15.41,11.05,33.15,1.39,1.73,,"2 frame(s); median area 5.5 px; net motion dx=27.0, dy=-33.5; flags: none"
N1357318057,T0072,1357318057-0010,0.5087,2,3,co-iss-n1357318057,1357318057,2001-01-04T16:35:24.528,58.69,31.68,15.82,7,0.00,7,15.82,12.11,84.75,1.31,5.85,,"2 frame(s); median area 5.5 px; net motion dx=50.0, dy=59.6; flags: none"
N1357318447,T0072,1357318447-0050,0.5087,2,4,co-iss-n1357318447,1357318447,2001-01-04T16:41:54.526,108.73,91.31,12.07,4,0.00,4,12.07,9.68,38.74,1.25,2.45,,"2 frame(s); median area 5.5 px; net motion dx=50.0, dy=59.6; flags: none"
N1357331473,T0183,1357331473-0078,0.5074,2,8,co-iss-n1357331473,1357331473,2001-01-04T20:19:00.435,1016.37,198.79,11.46,5,0.00,5,11.46,10.93,54.64,1.05,1.73,,"2 frame(s); median area 6.0 px; net motion dx=-3.6, dy=-72.6; flags: none"
N1357331863,T0183,1357331863-0082,0.5074,2,9,co-iss-n1357331863,1357331863,2001-01-04T20:25:30.433,1012.77,126.18,11.83,7,0.15,7,11.83,10.28,71.93,1.15,7.11,,"2 frame(s); median area 6.0 px; net motion dx=-3.6, dy=-72.6; flags: none"
N1357318057,T0096,1357318057-0185,0.5046,2,3,co-iss-n1357318057,1357318057,2001-01-04T16:35:24.528,33.88,751.75,8.46,8,0.00,8,8.46,8.44,67.51,1.00,2.14,,"2 frame(s); median area 6.5 px; net motion dx=21.5, dy=-21.6; flags: none"
N1357318447,T0096,1357318447-0213,0.5046,2,4,co-iss-n1357318447,1357318447,2001-01-04T16:41:54.526,55.39,730.14,9.74,5,0.00,5,9.74,9.05,45.26,1.08,1.73,,"2 frame(s); median area 6.5 px; net motion dx=21.5, dy=-21.6; flags: none"
N1357327001,T0126,1357327001-0050,0.5045,2,5,co-iss-n1357327001,1357327001,2001-01-04T19:04:28.466,118.21,133.96,14.37,7,0.00,7,14.37,10.62,74.31,1.35,3.79,,"2 frame(s); median area 5.0 px; net motion dx=39.5, dy=-30.7; flags: none"
N1357327391,T0126,1357327391-0038,0.5045,2,6,co-iss-n1357327391,1357327391,2001-01-04T19:10:58.464,157.69,103.28,16.30,3,0.00,3,16.30,13.55,40.64,1.20,1.73,,"2 frame(s); median area 5.0 px; net motion dx=39.5, dy=-30.7; flags: none"
N1357336335,T0291,1357336335-0028,0.5040,2,12,co-iss-n1357336335,1357336335,2001-01-04T21:40:02.402,468.00,49.80,15.52,4,0.00,4,15.52,14.55,58.19,1.07,1.63,,"2 frame(s); median area 5.0 px; net motion dx=13.7, dy=-25.5; flags: none"
N1357336695,T0291,1357336695-0007,0.5040,2,13,co-iss-n1357336695,1357336695,2001-01-04T21:46:02.399,481.68,24.28,14.97,6,0.00,6,14.97,12.70,76.18,1.18,2.29,,"2 frame(s); median area 5.0 px; net motion dx=13.7, dy=-25.5; flags: none"
N1357335945,T0266,1357335945-0041,0.5032,2,11,co-iss-n1357335945,1357335945,2001-01-04T21:33:32.404,218.54,106.09,14.31,6,0.00,6,14.31,13.15,78.89,1.09,1.63,,"2 frame(s); median area 5.0 px; net motion dx=15.0, dy=-10.6; flags: none"
N1357336335,T0266,1357336335-0049,0.5032,2,12,co-iss-n1357336335,1357336335,2001-01-04T21:40:02.402,233.56,95.53,15.93,4,0.00,4,15.93,14.09,56.34,1.13,1.00,,"2 frame(s); median area 5.0 px; net motion dx=15.0, dy=-10.6; flags: none"
N1357340807,T0345,1357340807-0077,0.5026,2,15,co-iss-n1357340807,1357340807,2001-01-04T22:54:34.371,326.29,200.06,13.04,6,0.00,6,13.04,12.28,73.67,1.06,4.26,,"2 frame(s); median area 5.5 px; net motion dx=4.6, dy=-4.4; flags: none"
N1357341167,T0345,1357341167-0070,0.5026,2,16,co-iss-n1357341167,1357341167,2001-01-04T23:00:34.368,330.92,195.65,12.81,5,0.15,5,12.81,11.91,59.56,1.08,6.31,,"2 frame(s); median area 5.5 px; net motion dx=4.6, dy=-4.4; flags: none"
N1357336335,T0294,1357336335-0068,0.5009,2,12,co-iss-n1357336335,1357336335,2001-01-04T21:40:02.402,263.98,146.42,14.56,4,0.00,4,14.56,11.21,44.86,1.30,2.62,,"2 frame(s); median area 5.0 px; net motion dx=50.7, dy=-24.2; flags: none"
N1357336695,T0294,1357336695-0039,0.5009,2,13,co-iss-n1357336695,1357336695,2001-01-04T21:46:02.399,314.67,122.17,14.90,6,0.00,6,14.90,14.73,88.35,1.01,2.64,,"2 frame(s); median area 5.0 px; net motion dx=50.7, dy=-24.2; flags: none"
N1357331863,T0231,1357331863-0169,0.4972,2,9,co-iss-n1357331863,1357331863,2001-01-04T20:25:30.433,648.50,274.00,10.21,8,0.00,8,10.21,10.18,81.42,1.00,2.77,,"2 frame(s); median area 6.0 px; net motion dx=32.0, dy=-8.5; flags: none"
N1357332223,T0231,1357332223-0097,0.4972,2,10,co-iss-n1357332223,1357332223,2001-01-04T20:31:30.430,680.50,265.50,9.69,4,0.00,4,9.69,9.65,38.62,1.00,1.00,,"2 frame(s); median area 6.0 px; net motion dx=32.0, dy=-8.5; flags: none"
