image_id,track_id,candidate_id,confidence,track_length,frame_index,opus_id,image_number,time,x,y,brightness,blob_size,artifact_score,area_px,peak_snr,mean_snr,integrated_snr,sharpness,elongation,flags,reason
N1357356085,T0182,1357356085-0219,0.6175,3,6,co-iss-n1357356085,1357356085,2001-01-05T03:09:12.265,24.67,527.33,8.72,3,0.00,3,8.72,8.72,26.16,1.00,1.73,,"3 frame(s); median area 3.0 px; net motion dx=29.0, dy=-75.0; flags: none"
N1357356475,T0182,1357356475-0282,0.6175,3,7,co-iss-n1357356475,1357356475,2001-01-05T03:15:42.262,14.76,472.24,10.12,4,0.00,4,10.12,9.86,39.45,1.03,2.45,,"3 frame(s); median area 3.0 px; net motion dx=29.0, dy=-75.0; flags: none"
N1357356835,T0182,1357356835-0177,0.6175,3,8,co-iss-n1357356835,1357356835,2001-01-05T03:21:42.260,53.67,452.31,10.61,3,0.00,3,10.61,10.04,30.12,1.06,1.73,,"3 frame(s); median area 3.0 px; net motion dx=29.0, dy=-75.0; flags: none"
N1357378446,T0400,1357378446-0089,0.6147,3,19,co-iss-n1357378446,1357378446,2001-01-05T09:21:53.110,284.60,194.80,12.21,5,0.00,5,12.21,12.16,60.81,1.00,1.73,,"3 frame(s); median area 4.0 px; net motion dx=-1.1, dy=-21.3; flags: none"
N1357378836,T0400,1357378836-0071,0.6147,3,20,co-iss-n1357378836,1357378836,2001-01-05T09:28:23.107,266.27,167.00,13.54,4,0.00,4,13.54,12.42,49.69,1.09,1.63,,"3 frame(s); median area 4.0 px; net motion dx=-1.1, dy=-21.3; flags: none"
N1357379196,T0400,1357379196-0084,0.6147,3,21,co-iss-n1357379196,1357379196,2001-01-05T09:34:23.105,283.48,173.48,12.40,4,0.00,4,12.40,11.82,47.26,1.05,1.00,,"3 frame(s); median area 4.0 px; net motion dx=-1.1, dy=-21.3; flags: none"
N1357351613,T0065,1357351613-0078,0.6136,3,3,co-iss-n1357351613,1357351613,2001-01-05T01:54:40.296,846.57,182.86,10.82,5,0.15,5,10.82,10.08,50.42,1.07,6.31,,"3 frame(s); median area 5.0 px; net motion dx=-14.1, dy=41.1; flags: none"
N1357352003,T0065,1357352003-0065,0.6136,3,4,co-iss-n1357352003,1357352003,2001-01-05T02:01:10.293,868.04,191.15,75.08,5,0.00,5,75.08,25.60,127.99,2.93,1.73,,"3 frame(s); median area 5.0 px; net motion dx=-14.1, dy=41.1; flags: none"
N1357352363,T0065,1357352363-0091,0.6136,3,5,co-iss-n1357352363,1357352363,2001-01-05T02:07:10.291,832.49,223.98,8.53,4,0.00,4,8.53,8.33,33.31,1.02,2.62,,"3 frame(s); median area 5.0 px; net motion dx=-14.1, dy=41.1; flags: none"
N1357344889,T0008,1357344889-0073,0.6081,3,0,co-iss-n1357344889,1357344889,2001-01-05T00:02:36.342,865.74,159.72,10.98,7,0.00,7,10.98,10.58,74.09,1.04,2.54,,"3 frame(s); median area 6.0 px; net motion dx=43.3, dy=-93.2; flags: none"
N1357345279,T0008,1357345279-0042,0.6081,3,1,co-iss-n1357345279,1357345279,2001-01-05T00:09:06.340,913.95,94.49,11.21,6,0.00,6,11.21,10.87,65.24,1.03,4.47,,"3 frame(s); median area 6.0 px; net motion dx=43.3, dy=-93.2; flags: none"
N1357345639,T0008,1357345639-0028,0.6081,3,2,co-iss-n1357345639,1357345639,2001-01-05T00:15:06.337,909.00,66.50,10.02,6,0.00,6,10.02,9.98,59.91,1.00,1.63,,"3 frame(s); median area 6.0 px; net motion dx=43.3, dy=-93.2; flags: none"
N1357356085,T0167,1357356085-0135,0.6077,3,6,co-iss-n1357356085,1357356085,2001-01-05T03:09:12.265,833.50,295.67,8.85,6,0.15,6,8.85,8.80,52.83,1.00,6.81,,"3 frame(s); median area 6.0 px; net motion dx=-85.0, dy=-61.7; flags: none"
N1357356475,T0167,1357356475-0131,0.6077,3,7,co-iss-n1357356475,1357356475,2001-01-05T03:15:42.262,765.48,258.57,9.58,6,0.00,6,9.58,9.19,55.16,1.04,4.60,,"3 frame(s); median area 6.0 px; net motion dx=-85.0, dy=-61.7; flags: none"
N1357356835,T0167,1357356835-0098,0.6077,3,8,co-iss-n1357356835,1357356835,2001-01-05T03:21:42.260,748.50,234.00,9.34,4,0.00,4,9.34,9.34,37.35,1.00,2.62,,"3 frame(s); median area 6.0 px; net motion dx=-85.0, dy=-61.7; flags: none"
N1357351613,T0085,1357351613-0204,0.6057,3,3,co-iss-n1357351613,1357351613,2001-01-05T01:54:40.296,182.50,473.00,8.09,4,0.00,4,8.09,8.09,32.34,1.00,2.62,,"3 frame(s); median area 4.0 px; net motion dx=-26.2, dy=-54.4; flags: none"
N1357352003,T0085,1357352003-0156,0.6057,3,4,co-iss-n1357352003,1357352003,2001-01-05T02:01:10.293,226.84,455.31,41.94,4,0.00,4,41.94,23.19,92.77,1.81,4.47,,"3 frame(s); median area 4.0 px; net motion dx=-26.2, dy=-54.4; flags: none"
N1357352363,T0085,1357352363-0167,0.6057,3,5,co-iss-n1357352363,1357352363,2001-01-05T02:07:10.291,156.32,418.61,9.26,3,0.00,3,9.26,7.95,23.86,1.16,1.73,,"3 frame(s); median area 4.0 px; net motion dx=-26.2, dy=-54.4; flags: none"
N1357351613,T0062,1357351613-0024,0.6055,3,3,co-iss-n1357351613,1357351613,2001-01-05T01:54:40.296,215.33,52.33,15.32,3,0.00,3,15.32,15.30,45.90,1.00,1.73,,"3 frame(s); median area 3.0 px; net motion dx=45.5, dy=-30.9; flags: none"
N1357352003,T0062,1357352003-0010,0.6055,3,4,co-iss-n1357352003,1357352003,2001-01-05T02:01:10.293,220.34,30.35,9.37,3,0.00,3,9.37,8.99,26.96,1.04,1.73,,"3 frame(s); median area 3.0 px; net motion dx=45.5, dy=-30.9; flags: none"
N1357352363,T0062,1357352363-0008,0.6055,3,5,co-iss-n1357352363,1357352363,2001-01-05T02:07:10.291,260.84,21.40,16.27,4,0.00,4,16.27,13.26,53.04,1.23,2.62,,"3 frame(s); median area 3.0 px; net motion dx=45.5, dy=-30.9; flags: none"
N1357351613,T0077,1357351613-0130,0.6044,3,3,co-iss-n1357351613,1357351613,2001-01-05T01:54:40.296,218.77,295.00,10.69,4,0.00,4,10.69,10.42,41.66,1.03,1.63,,"3 frame(s); median area 4.0 px; net motion dx=-46.8, dy=2.5; flags: none"
N1357352003,T0077,1357352003-0111,0.6044,3,4,co-iss-n1357352003,1357352003,2001-01-05T02:01:10.293,150.43,327.43,29.84,4,0.00,4,29.84,23.35,93.40,1.28,1.00,,"3 frame(s); median area 4.0 px; net motion dx=-46.8, dy=2.5; flags: none"
N1357352363,T0077,1357352363-0123,0.6044,3,5,co-iss-n1357352363,1357352363,2001-01-05T02:07:10.291,172.00,297.50,12.99,4,0.00,4,12.99,12.95,51.82,1.00,2.62,,"3 frame(s); median area 4.0 px; net motion dx=-46.8, dy=2.5; flags: none"
N1357356085,T0138,1357356085-0013,0.6043,3,6,co-iss-n1357356085,1357356085,2001-01-05T03:09:12.265,638.23,35.01,14.12,28,0.00,28,14.12,13.06,365.57,1.08,5.35,,"3 frame(s); median area 3.0 px; net motion dx=-6.8, dy=42.3; flags: none"
N1357356475,T0138,1357356475-0046,0.6043,3,7,co-iss-n1357356475,1357356475,2001-01-05T03:15:42.262,667.33,92.33,13.03,3,0.00,3,13.03,13.01,39.02,1.00,1.73,,"3 frame(s); median area 3.0 px; net motion dx=-6.8, dy=42.3; flags: none"
N1357356835,T0138,1357356835-0032,0.6043,3,8,co-iss-n1357356835,1357356835,2001-01-05T03:21:42.260,631.42,77.31,12.10,3,0.00,3,12.10,9.60,28.79,1.26,1.73,,"3 frame(s); median area 3.0 px; net motion dx=-6.8, dy=42.3; flags: none"
N1357365030,T0228,1357365030-0061,0.6025,3,10,co-iss-n1357365030,1357365030,2001-01-05T05:38:17.203,235.34,169.42,12.88,5,0.00,5,12.88,12.34,61.72,1.04,3.40,,"3 frame(s); median area 5.0 px; net motion dx=-12.5, dy=-50.2; flags: none"
N1357365420,T0228,1357365420-0041,0.6025,3,11,co-iss-n1357365420,1357365420,2001-01-05T05:44:47.200,241.33,111.34,15.02,12,0.00,12,15.02,14.94,179.27,1.01,1.73,,"3 frame(s); median area 5.0 px; net motion dx=-12.5, dy=-50.2; flags: none"
N1357365780,T0228,1357365780-0054,0.6025,3,12,co-iss-n1357365780,1357365780,2001-01-05T05:50:47.198,222.79,119.19,14.46,3,0.00,3,14.46,12.20,36.59,1.19,4.39,,"3 frame(s); median area 5.0 px; net motion dx=-12.5, dy=-50.2; flags: none"
N1357378446,T0402,1357378446-0095,0.5954,3,19,co-iss-n1357378446,1357378446,2001-01-05T09:21:53.110,644.87,204.00,11.13,14,0.00,14,11.13,10.88,152.31,1.02,5.78,,"3 frame(s); median area 4.0 px; net motion dx=-11.7, dy=-54.8; flags: none"
N1357378836,T0402,1357378836-0064,0.5954,3,20,co-iss-n1357378836,1357378836,2001-01-05T09:28:23.107,662.00,148.67,11.24,3,0.00,3,11.24,11.24,33.73,1.00,4.39,,"3 frame(s); median area 4.0 px; net motion dx=-11.7, dy=-54.8; flags: none"
N1357379196,T0402,1357379196-0072,0.5954,3,21,co-iss-n1357379196,1357379196,2001-01-05T09:34:23.105,633.20,149.20,10.54,4,0.00,4,10.54,9.89,39.57,1.07,2.45,,"3 frame(s); median area 4.0 px; net motion dx=-11.7, dy=-54.8; flags: none"
N1357344889,T0010,1357344889-0091,0.5857,3,0,co-iss-n1357344889,1357344889,2001-01-05T00:02:36.342,371.33,193.67,12.06,3,0.00,3,12.06,12.04,36.12,1.00,1.73,,"3 frame(s); median area 3.0 px; net motion dx=122.2, dy=-19.2; flags: none"
N1357345279,T0010,1357345279-0085,0.5857,3,1,co-iss-n1357345279,1357345279,2001-01-05T00:09:06.340,415.35,197.39,11.14,3,0.00,3,11.14,9.50,28.49,1.17,1.73,,"3 frame(s); median area 3.0 px; net motion dx=122.2, dy=-19.2; flags: none"
N1357345639,T0010,1357345639-0065,0.5857,3,2,co-iss-n1357345639,1357345639,2001-01-05T00:15:06.337,493.50,174.50,12.09,4,0.00,4,12.09,12.09,48.37,1.00,1.00,,"3 frame(s); median area 3.0 px; net motion dx=122.2, dy=-19.2; flags: none"
N1357378446,T0397,1357378446-0051,0.5788,3,19,co-iss-n1357378446,1357378446,2001-01-05T09:21:53.110,459.24,115.38,13.36,3,0.00,3,13.36,11.78,35.33,1.13,1.73,,"3 frame(s); median area 3.0 px; net motion dx=-48.7, dy=-45.4; flags: none"
N1357378836,T0397,1357378836-0042,0.5788,3,20,co-iss-n1357378836,1357378836,2001-01-05T09:28:23.107,395.66,96.66,14.45,3,0.00,3,14.45,14.13,42.39,1.02,1.73,,"3 frame(s); median area 3.0 px; net motion dx=-48.7, dy=-45.4; flags: none"
N1357379196,T0397,1357379196-0033,0.5788,3,21,co-iss-n1357379196,1357379196,2001-01-05T09:34:23.105,410.51,69.98,13.94,4,0.00,4,13.94,13.72,54.89,1.02,2.62,,"3 frame(s); median area 3.0 px; net motion dx=-48.7, dy=-45.4; flags: none"
N1357356085,T0173,1357356085-0158,0.5748,3,6,co-iss-n1357356085,1357356085,2001-01-05T03:09:12.265,550.53,332.47,8.97,4,0.00,4,8.97,8.49,33.96,1.06,1.00,,"3 frame(s); median area 4.0 px; net motion dx=-47.7, dy=-63.2; flags: none"
N1357356475,T0173,1357356475-0150,0.5748,3,7,co-iss-n1357356475,1357356475,2001-01-05T03:15:42.262,517.33,288.33,10.19,3,0.00,3,10.19,10.19,30.56,1.00,1.73,,"3 frame(s); median area 4.0 px; net motion dx=-47.7, dy=-63.2; flags: none"
N1357356835,T0173,1357356835-0112,0.5748,3,8,co-iss-n1357356835,1357356835,2001-01-05T03:21:42.260,502.81,269.30,10.36,6,0.00,6,10.36,9.91,59.44,1.05,2.64,,"3 frame(s); median area 4.0 px; net motion dx=-47.7, dy=-63.2; flags: none"
N1357378446,T0409,1357378446-0158,0.5742,3,19,co-iss-n1357378446,1357378446,2001-01-05T09:21:53.110,203.65,328.71,10.05,3,0.00,3,10.05,9.45,28.35,1.06,1.73,,"3 frame(s); median area 3.0 px; net motion dx=64.3, dy=-38.2; flags: none"
N1357378836,T0409,1357378836-0131,0.5742,3,20,co-iss-n1357378836,1357378836,2001-01-05T09:28:23.107,204.64,295.00,11.57,3,0.00,3,11.57,10.67,32.02,1.08,4.39,,"3 frame(s); median area 3.0 px; net motion dx=64.3, dy=-38.2; flags: none"
N1357379196,T0409,1357379196-0121,0.5742,3,21,co-iss-n1357379196,1357379196,2001-01-05T09:34:23.105,267.97,290.51,10.54,8,0.00,8,10.54,10.23,81.80,1.03,2.77,,"3 frame(s); median area 3.0 px; net motion dx=64.3, dy=-38.2; flags: none"
N1357356085,T0175,1357356085-0170,0.5667,3,6,co-iss-n1357356085,1357356085,2001-01-05T03:09:12.265,262.31,368.66,9.55,3,0.00,3,9.55,9.29,27.86,1.03,1.73,,"3 frame(s); median area 4.0 px; net motion dx=-16.3, dy=-19.2; flags: none"
N1357356475,T0175,1357356475-0180,0.5667,3,7,co-iss-n1357356475,1357356475,2001-01-05T03:15:42.262,249.20,336.20,10.93,5,0.00,5,10.93,10.90,54.52,1.00,2.89,,"3 frame(s); median area 4.0 px; net motion dx=-16.3, dy=-19.2; flags: none"
N1357356835,T0175,1357356835-0143,0.5667,3,8,co-iss-n1357356835,1357356835,2001-01-05T03:21:42.260,246.00,349.50,10.61,4,0.00,4,10.61,10.61,42.45,1.00,2.62,,"3 frame(s); median area 4.0 px; net motion dx=-16.3, dy=-19.2; flags: none"
N1357351613,T0066,1357351613-0083,0.5651,3,3,co-iss-n1357351613,1357351613,2001-01-05T01:54:40.296,922.76,190.62,10.82,8,0.00,8,10.82,9.37,74.92,1.15,5.59,,"3 frame(s); median area 6.0 px; net motion dx=-15.9, dy=-80.5; flags: none"
N1357352003,T0066,1357352003-0064,0.5651,3,4,co-iss-n1357352003,1357352003,2001-01-05T02:01:10.293,939.66,185.85,36.65,3,0.00,3,36.65,24.10,72.30,1.52,1.73,,"3 frame(s); median area 6.0 px; net motion dx=-15.9, dy=-80.5; flags: none"
N1357352363,T0066,1357352363-0048,0.5651,3,5,co-iss-n1357352363,1357352363,2001-01-05T02:07:10.291,906.83,110.16,8.67,6,0.00,6,8.67,8.55,51.29,1.01,1.35,,"3 frame(s); median area 6.0 px; net motion dx=-15.9, dy=-80.5; flags: none"
N1357356085,T0155,1357356085-0108,0.5639,3,6,co-iss-n1357356085,1357356085,2001-01-05T03:09:12.265,817.50,236.50,10.05,4,0.00,4,10.05,10.05,40.21,1.00,1.00,,"3 frame(s); median area 4.0 px; net motion dx=-87.2, dy=-3.8; flags: none"
N1357356475,T0155,1357356475-0122,0.5639,3,7,co-iss-n1357356475,1357356475,2001-01-05T03:15:42.262,754.76,235.97,10.05,5,0.00,5,10.05,9.73,48.64,1.03,3.84,,"3 frame(s); median area 4.0 px; net motion dx=-87.2, dy=-3.8; flags: none"
N1357356835,T0155,1357356835-0097,0.5639,3,8,co-iss-n1357356835,1357356835,2001-01-05T03:21:42.260,730.33,232.67,9.53,3,0.00,3,9.53,9.53,28.58,1.00,1.73,,"3 frame(s); median area 4.0 px; net motion dx=-87.2, dy=-3.8; flags: none"
N1357365030,T0236,1357365030-0099,0.5633,2,10,co-iss-n1357365030,1357365030,2001-01-05T05:38:17.203,54.50,270.01,12.31,19,0.00,19,12.31,10.82,205.52,1.14,5.32,,"2 frame(s); median area 12.5 px; net motion dx=16.3, dy=27.3; flags: none"
N1357365420,T0236,1357365420-0126,0.5633,2,11,co-iss-n1357365420,1357365420,2001-01-05T05:44:47.200,70.77,297.26,12.95,6,0.00,6,12.95,11.58,69.48,1.12,1.35,,"2 frame(s); median area 12.5 px; net motion dx=16.3, dy=27.3; flags: none"
N1357373974,T0330,1357373974-0045,0.5556,2,16,co-iss-n1357373974,1357373974,2001-01-05T08:07:21.141,152.47,87.22,14.68,11,0.00,11,14.68,14.04,154.45,1.05,3.26,,"2 frame(s); median area 7.0 px; net motion dx=-17.8, dy=-50.9; flags: none"
N1357374364,T0330,1357374364-0020,0.5556,2,17,co-iss-n1357374364,1357374364,2001-01-05T08:13:51.138,134.65,36.30,16.36,3,0.00,3,16.36,15.62,46.87,1.05,1.73,,"2 frame(s); median area 7.0 px; net motion dx=-17.8, dy=-50.9; flags: none"
N1357356085,T0168,1357356085-0146,0.5526,2,6,co-iss-n1357356085,1357356085,2001-01-05T03:09:12.265,196.50,320.06,10.37,4,0.00,4,10.37,9.20,36.80,1.13,2.62,,"2 frame(s); median area 10.0 px; net motion dx=7.8, dy=0.4; flags: none"
N1357356475,T0168,1357356475-0172,0.5526,2,7,co-iss-n1357356475,1357356475,2001-01-05T03:15:42.262,204.25,320.46,11.34,16,0.00,16,11.34,10.75,171.96,1.05,1.56,,"2 frame(s); median area 10.0 px; net motion dx=7.8, dy=0.4; flags: none"
N1357344889,T0005,1357344889-0039,0.5483,2,0,co-iss-n1357344889,1357344889,2001-01-05T00:02:36.342,884.17,84.50,12.50,12,0.00,12,12.50,11.85,142.18,1.05,3.20,,"2 frame(s); median area 7.5 px; net motion dx=-5.5, dy=-29.8; flags: none"
N1357345279,T0005,1357345279-0027,0.5483,2,1,co-iss-n1357345279,1357345279,2001-01-05T00:09:06.340,878.65,54.72,11.94,3,0.00,3,11.94,10.87,32.60,1.10,1.73,,"2 frame(s); median area 7.5 px; net motion dx=-5.5, dy=-29.8; flags: none"
N1357365420,T0255,1357365420-0203,0.5453,2,11,co-iss-n1357365420,1357365420,2001-01-05T05:44:47.200,158.38,465.12,9.40,15,0.00,15,9.40,9.19,137.87,1.02,4.57,,"2 frame(s); median area 9.0 px; net motion dx=-53.0, dy=2.2; flags: none"
N1357365780,T0255,1357365780-0188,0.5453,2,12,co-iss-n1357365780,1357365780,2001-01-05T05:50:47.198,105.35,467.36,9.86,3,0.00,3,9.86,9.12,27.36,1.08,1.73,,"2 frame(s); median area 9.0 px; net motion dx=-53.0, dy=2.2; flags: none"
N1357356475,T0196,1357356475-0200,0.5447,2,7,co-iss-n1357356475,1357356475,2001-01-05T03:15:42.262,469.51,352.49,9.17,4,0.00,4,9.17,8.93,35.71,1.03,1.00,,"2 frame(s); median area 9.0 px; net motion dx=46.3, dy=-64.4; flags: none"
N1357356835,T0196,1357356835-0119,0.5447,2,8,co-iss-n1357356835,1357356835,2001-01-05T03:21:42.260,515.80,288.11,9.91,14,0.00,14,9.91,9.71,136.00,1.02,1.86,,"2 frame(s); median area 9.0 px; net motion dx=46.3, dy=-64.4; flags: none"
N1357365420,T0251,1357365420-0148,0.5444,2,11,co-iss-n1357365420,1357365420,2001-01-05T05:44:47.200,442.66,329.66,9.67,3,0.00,3,9.67,9.42,28.26,1.03,1.73,,"2 frame(s); median area 8.5 px; net motion dx=-51.4, dy=30.5; flags: none"
N1357365780,T0251,1357365780-0155,0.5444,2,12,co-iss-n1357365780,1357365780,2001-01-05T05:50:47.198,391.27,360.16,9.28,14,0.00,14,9.28,9.02,126.27,1.03,1.62,,"2 frame(s); median area 8.5 px; net motion dx=-51.4, dy=30.5; flags: none"
N1357365030,T0238,1357365030-0133,0.5434,3,10,co-iss-n1357365030,1357365030,2001-01-05T05:38:17.203,177.67,366.67,9.83,3,0.00,3,9.83,9.78,29.35,1.00,1.73,,"3 frame(s); median area 3.0 px; net motion dx=41.8, dy=-33.2; flags: none"
N1357365420,T0238,1357365420-0162,0.5434,3,11,co-iss-n1357365420,1357365420,2001-01-05T05:44:47.200,154.68,353.34,11.34,3,0.00,3,11.34,11.14,33.41,1.02,1.73,,"3 frame(s); median area 3.0 px; net motion dx=41.8, dy=-33.2; flags: none"
N1357365780,T0238,1357365780-0142,0.5434,3,12,co-iss-n1357365780,1357365780,2001-01-05T05:50:47.198,219.44,333.47,10.83,4,0.00,4,10.83,9.68,38.73,1.12,1.00,,"3 frame(s); median area 3.0 px; net motion dx=41.8, dy=-33.2; flags: none"
N1357356085,T0165,1357356085-0129,0.5385,2,6,co-iss-n1357356085,1357356085,2001-01-05T03:09:12.265,288.09,287.11,10.62,11,0.00,11,10.62,10.49,115.43,1.01,3.72,,"2 frame(s); median area 7.5 px; net motion dx=14.8, dy=51.4; flags: none"
N1357356475,T0165,1357356475-0184,0.5385,2,7,co-iss-n1357356475,1357356475,2001-01-05T03:15:42.262,302.91,338.53,10.53,4,0.00,4,10.53,9.46,37.85,1.11,2.62,,"2 frame(s); median area 7.5 px; net motion dx=14.8, dy=51.4; flags: none"
N1357374364,T0381,1357374364-0252,0.5383,2,17,co-iss-n1357374364,1357374364,2001-01-05T08:13:51.138,95.33,744.67,8.60,3,0.00,3,8.60,8.57,25.72,1.00,1.73,,"2 frame(s); median area 8.5 px; net motion dx=-68.2, dy=-8.1; flags: none"
N1357374724,T0381,1357374724-0176,0.5383,2,18,co-iss-n1357374724,1357374724,2001-01-05T08:19:51.136,27.16,736.58,8.34,14,0.00,14,8.34,8.20,114.82,1.02,3.92,,"2 frame(s); median area 8.5 px; net motion dx=-68.2, dy=-8.1; flags: none"
N1357352003,T0097,1357352003-0172,0.5375,2,4,co-iss-n1357352003,1357352003,2001-01-05T02:01:10.293,525.57,482.88,74.78,3,0.00,3,74.78,36.09,108.26,2.07,4.39,,"2 frame(s); median area 4.0 px; net motion dx=-18.0, dy=-71.3; flags: none"
N1357352363,T0097,1357352363-0165,0.5375,2,5,co-iss-n1357352363,1357352363,2001-01-05T02:07:10.291,507.60,411.60,8.39,5,0.00,5,8.39,8.37,41.83,1.00,3.40,,"2 frame(s); median area 4.0 px; net motion dx=-18.0, dy=-71.3; flags: none"
N1357365030,T0239,1357365030-0171,0.5301,3,10,co-iss-n1357365030,1357365030,2001-01-05T05:38:17.203,49.38,482.75,9.06,8,0.00,8,9.06,9.02,72.19,1.00,1.72,,"3 frame(s); median area 8.0 px; net motion dx=-35.1, dy=73.3; flags: none"
N1357365420,T0239,1357365420-0212,0.5301,3,11,co-iss-n1357365420,1357365420,2001-01-05T05:44:47.200,13.73,557.99,9.33,4,0.00,4,9.33,8.70,34.82,1.07,1.63,,"3 frame(s); median area 8.0 px; net motion dx=-35.1, dy=73.3; flags: none"
N1357365780,T0239,1357365780-0201,0.5301,3,12,co-iss-n1357365780,1357365780,2001-01-05T05:50:47.198,14.28,556.09,9.35,11,0.00,11,9.35,9.29,102.15,1.01,2.03,,"3 frame(s); median area 8.0 px; net motion dx=-35.1, dy=73.3; flags: none"
N1357365420,T0250,1357365420-0139,0.5263,2,11,co-iss-n1357365420,1357365420,2001-01-05T05:44:47.200,674.67,315.66,8.40,3,0.00,3,8.40,8.35,25.06,1.01,1.73,,"2 frame(s); median area 7.5 px; net motion dx=-12.7, dy=-27.6; flags: none"
N1357365780,T0250,1357365780-0124,0.5263,2,12,co-iss-n1357365780,1357365780,2001-01-05T05:50:47.198,661.99,288.06,8.70,12,0.00,12,8.70,8.41,100.95,1.03,3.64,,"2 frame(s); median area 7.5 px; net motion dx=-12.7, dy=-27.6; flags: none"
N1357356085,T0140,1357356085-0022,0.5251,2,6,co-iss-n1357356085,1357356085,2001-01-05T03:09:12.265,550.35,45.57,14.56,6,0.00,6,14.56,13.89,83.36,1.05,2.03,,"2 frame(s); median area 6.0 px; net motion dx=25.7, dy=0.6; flags: none"
N1357356475,T0140,1357356475-0020,0.5251,2,7,co-iss-n1357356475,1357356475,2001-01-05T03:15:42.262,576.02,46.19,14.65,6,0.00,6,14.65,14.32,85.91,1.02,2.03,,"2 frame(s); median area 6.0 px; net motion dx=25.7, dy=0.6; flags: none"
N1357351613,T0074,1357351613-0119,0.5250,2,3,co-iss-n1357351613,1357351613,2001-01-05T01:54:40.296,793.93,267.64,9.48,3,0.00,3,9.48,8.84,26.53,1.07,4.39,,"2 frame(s); median area 3.5 px; net motion dx=73.9, dy=13.2; flags: none"
N1357352003,T0074,1357352003-0089,0.5250,2,4,co-iss-n1357352003,1357352003,2001-01-05T02:01:10.293,867.79,280.88,99.98,4,0.00,4,99.98,44.60,178.41,2.24,1.63,,"2 frame(s); median area 3.5 px; net motion dx=73.9, dy=13.2; flags: none"
N1357352003,T0106,1357352003-0221,0.5250,2,4,co-iss-n1357352003,1357352003,2001-01-05T02:01:10.293,209.07,612.07,110.24,4,0.15,4,110.24,36.46,145.84,3.02,1.63,,"2 frame(s); median area 3.5 px; net motion dx=17.6, dy=19.6; flags: none"
N1357352363,T0106,1357352363-0225,0.5250,2,5,co-iss-n1357352363,1357352363,2001-01-05T02:07:10.291,226.67,631.66,8.11,3,0.00,3,8.11,8.07,24.20,1.01,1.73,,"2 frame(s); median area 3.5 px; net motion dx=17.6, dy=19.6; flags: none"
N1357373974,T0338,1357373974-0087,0.5238,3,16,co-iss-n1357373974,1357373974,2001-01-05T08:07:21.141,931.72,203.57,10.78,5,0.00,5,10.78,10.11,50.55,1.07,1.73,,"3 frame(s); median area 5.0 px; net motion dx=26.8, dy=-68.1; flags: none"
N1357374364,T0338,1357374364-0110,0.5238,3,17,co-iss-n1357374364,1357374364,2001-01-05T08:13:51.138,926.71,192.45,9.59,7,0.00,7,9.59,9.37,65.61,1.02,1.81,,"3 frame(s); median area 5.0 px; net motion dx=26.8, dy=-68.1; flags: none"
N1357374724,T0338,1357374724-0045,0.5238,3,18,co-iss-n1357374724,1357374724,2001-01-05T08:19:51.136,958.50,135.49,8.60,4,0.00,4,8.60,8.53,34.13,1.01,5.83,,"3 frame(s); median area 5.0 px; net motion dx=26.8, dy=-68.1; flags: none"
N1357365420,T0247,1357365420-0084,0.5225,2,11,co-iss-n1357365420,1357365420,2001-01-05T05:44:47.200,353.74,192.99,12.88,4,0.00,4,12.88,12.27,49.07,1.05,1.63,,"2 frame(s); median area 6.5 px; net motion dx=-31.6, dy=71.7; flags: none"
N1357365780,T0247,1357365780-0111,0.5225,2,12,co-iss-n1357365780,1357365780,2001-01-05T05:50:47.198,322.12,264.72,11.29,9,0.15,9,11.29,10.43,93.83,1.08,7.36,,"2 frame(s); median area 6.5 px; net motion dx=-31.6, dy=71.7; flags: none"
N1357356085,T0148,1357356085-0051,0.5221,2,6,co-iss-n1357356085,1357356085,2001-01-05T03:09:12.265,599.14,93.43,13.42,7,0.00,7,13.42,13.40,93.81,1.00,2.78,,"2 frame(s); median area 6.0 px; net motion dx=-72.3, dy=-31.7; flags: none"
N1357356475,T0148,1357356475-0032,0.5221,2,7,co-iss-n1357356475,1357356475,2001-01-05T03:15:42.262,526.84,61.68,14.79,5,0.00,5,14.79,12.96,64.80,1.14,3.52,,"2 frame(s); median area 6.0 px; net motion dx=-72.3, dy=-31.7; flags: none"
N1357351613,T0068,1357351613-0086,0.5184,2,3,co-iss-n1357351613,1357351613,2001-01-05T01:54:40.296,924.71,196.14,10.69,5,0.00,5,10.69,9.96,49.78,1.07,2.89,,"2 frame(s); median area 5.5 px; net motion dx=-9.4, dy=57.9; flags: none"
N1357352003,T0068,1357352003-0083,0.5184,2,4,co-iss-n1357352003,1357352003,2001-01-05T02:01:10.293,915.34,254.03,20.44,6,0.15,6,20.44,12.52,75.14,1.63,7.37,,"2 frame(s); median area 5.5 px; net motion dx=-9.4, dy=57.9; flags: none"
N1357356475,T0183,1357356475-0008,0.5169,2,7,co-iss-n1357356475,1357356475,2001-01-05T03:15:42.262,279.50,18.51,15.67,6,0.00,6,15.67,15.51,93.07,1.01,2.45,,"2 frame(s); median area 5.5 px; net motion dx=35.7, dy=7.1; flags: none"
N1357356835,T0183,1357356835-0007,0.5169,2,8,co-iss-n1357356835,1357356835,2001-01-05T03:21:42.260,315.21,25.60,14.95,5,0.00,5,14.95,11.59,57.93,1.29,4.39,,"2 frame(s); median area 5.5 px; net motion dx=35.7, dy=7.1; flags: none"
