image_id,track_id,candidate_id,confidence,track_length,frame_index,opus_id,image_number,time,x,y,brightness,blob_size,artifact_score,area_px,peak_snr,mean_snr,integrated_snr,sharpness,elongation,flags,reason
N1357024705,T0382,1357024705-0211,0.6125,2,10,co-iss-n1357024705,1357024705,2001-01-01T07:06:14.560,658.20,445.98,28.14,5,0.00,5,28.14,13.42,67.11,2.10,1.62,,"2 frame(s); median area 7.0 px; net motion dx=-27.8, dy=-16.6; flags: none"
N1357037761,T0709,1357037761-0332,0.6125,2,18,co-iss-n1357037761,1357037761,2001-01-01T10:43:50.469,316.48,917.16,53.13,7,0.00,7,53.13,25.69,179.84,2.07,2.18,,"2 frame(s); median area 7.0 px; net motion dx=65.9, dy=16.8; flags: none"
N1357038121,T0709,1357038121-0400,0.6125,2,19,co-iss-n1357038121,1357038121,2001-01-01T10:49:50.467,382.41,934.01,40.58,7,0.00,7,40.58,25.70,179.91,1.58,3.53,,"2 frame(s); median area 7.0 px; net motion dx=65.9, dy=16.8; flags: none"
N1357041843,T0743,1357041843-0041,0.6125,2,20,co-iss-n1357041843,1357041843,2001-01-01T11:51:52.441,337.09,119.37,33.52,6,0.00,6,33.52,15.50,92.98,2.16,4.47,,"2 frame(s); median area 7.0 px; net motion dx=4.6, dy=-75.9; flags: none"
N1357042233,T0743,1357042233-0005,0.6125,2,21,co-iss-n1357042233,1357042233,2001-01-01T11:58:22.438,341.73,43.48,17.44,8,0.00,8,17.44,11.30,90.40,1.54,3.15,,"2 frame(s); median area 7.0 px; net motion dx=4.6, dy=-75.9; flags: none"
N1357037371,T0639,1357037371-0042,0.6094,2,17,co-iss-n1357037371,1357037371,2001-01-01T10:37:20.472,987.73,99.30,19.80,11,0.15,11,19.80,13.30,146.33,1.49,6.53,,"2 frame(s); median area 8.0 px; net motion dx=-13.1, dy=38.5; flags: none"
N1357037761,T0639,1357037761-0037,0.6094,2,18,co-iss-n1357037761,1357037761,2001-01-01T10:43:50.469,974.66,137.81,20.84,5,0.00,5,20.84,14.06,70.32,1.48,4.39,,"2 frame(s); median area 8.0 px; net motion dx=-13.1, dy=38.5; flags: none"
N1357028427,T0453,1357028427-0223,0.6072,2,11,co-iss-n1357028427,1357028427,2001-01-01T08:08:16.534,465.35,543.02,29.43,11,0.00,11,29.43,14.76,162.40,1.99,3.52,,"2 frame(s); median area 7.0 px; net motion dx=-25.8, dy=2.6; flags: none"
N1357028817,T0453,1357028817-0221,0.6072,2,12,co-iss-n1357028817,1357028817,2001-01-01T08:14:46.531,439.59,545.59,18.81,3,0.00,3,18.81,15.14,45.42,1.24,1.73,,"2 frame(s); median area 7.0 px; net motion dx=-25.8, dy=2.6; flags: none"
N1357037371,T0680,1357037371-0314,0.6024,3,17,co-iss-n1357037371,1357037371,2001-01-01T10:37:20.472,497.16,781.43,21.24,3,0.00,3,21.24,16.37,49.12,1.30,1.73,,"3 frame(s); median area 4.0 px; net motion dx=60.8, dy=-24.7; flags: none"
N1357037761,T0680,1357037761-0290,0.6024,3,18,co-iss-n1357037761,1357037761,2001-01-01T10:43:50.469,509.35,818.42,12.35,4,0.15,4,12.35,9.27,37.07,1.33,6.17,,"3 frame(s); median area 4.0 px; net motion dx=60.8, dy=-24.7; flags: none"
N1357038121,T0680,1357038121-0338,0.6024,3,19,co-iss-n1357038121,1357038121,2001-01-01T10:49:50.467,557.95,756.72,10.08,4,0.00,4,10.08,8.57,34.29,1.18,3.60,,"3 frame(s); median area 4.0 px; net motion dx=60.8, dy=-24.7; flags: none"
N1357015401,T0146,1357015401-0063,0.6000,2,3,co-iss-n1357015401,1357015401,2001-01-01T04:31:10.624,378.49,194.87,51.67,8,0.00,8,51.67,25.04,200.33,2.06,4.39,,"2 frame(s); median area 6.5 px; net motion dx=73.1, dy=39.8; flags: none"
N1357015761,T0146,1357015761-0165,0.6000,2,4,co-iss-n1357015761,1357015761,2001-01-01T04:37:10.622,451.55,234.65,42.23,5,0.00,5,42.23,30.93,154.65,1.37,1.73,,"2 frame(s); median area 6.5 px; net motion dx=73.1, dy=39.8; flags: none"
N1357023955,T0323,1357023955-0042,0.6000,2,8,co-iss-n1357023955,1357023955,2001-01-01T06:53:44.565,229.27,122.39,38.89,6,0.00,6,38.89,17.93,107.56,2.17,1.63,,"2 frame(s); median area 6.5 px; net motion dx=-61.6, dy=17.9; flags: none"
N1357024345,T0323,1357024345-0039,0.6000,2,9,co-iss-n1357024345,1357024345,2001-01-01T07:00:14.562,167.65,140.26,47.12,7,0.00,7,47.12,29.69,207.84,1.59,1.46,,"2 frame(s); median area 6.5 px; net motion dx=-61.6, dy=17.9; flags: none"
N1357028427,T0433,1357028427-0090,0.6000,2,11,co-iss-n1357028427,1357028427,2001-01-01T08:08:16.534,243.98,229.98,36.15,6,0.00,6,36.15,25.73,154.40,1.40,3.56,,"2 frame(s); median area 6.5 px; net motion dx=-10.3, dy=-67.5; flags: none"
N1357028817,T0433,1357028817-0060,0.6000,2,12,co-iss-n1357028817,1357028817,2001-01-01T08:14:46.531,233.69,162.50,46.70,7,0.15,7,46.70,18.68,130.75,2.50,7.94,,"2 frame(s); median area 6.5 px; net motion dx=-10.3, dy=-67.5; flags: none"
N1357032899,T0560,1357032899-0174,0.5992,2,14,co-iss-n1357032899,1357032899,2001-01-01T09:22:48.503,774.04,477.30,23.83,7,0.00,7,23.83,15.58,109.04,1.53,5.08,,"2 frame(s); median area 7.0 px; net motion dx=39.3, dy=45.2; flags: none"
N1357033289,T0560,1357033289-0188,0.5992,2,15,co-iss-n1357033289,1357033289,2001-01-01T09:29:18.500,813.36,522.54,21.74,7,0.00,7,21.74,13.71,95.94,1.59,3.63,,"2 frame(s); median area 7.0 px; net motion dx=39.3, dy=45.2; flags: none"
N1357008677,T0007,1357008677-0063,0.5949,2,0,co-iss-n1357008677,1357008677,2001-01-01T02:39:06.671,860.00,680.65,8.34,3,0.00,3,8.34,7.89,23.67,1.06,4.39,,"2 frame(s); median area 7.5 px; net motion dx=-31.8, dy=-35.5; flags: none"
N1357009037,T0007,1357009037-0299,0.5949,2,1,co-iss-n1357009037,1357009037,2001-01-01T02:45:06.668,828.19,645.20,31.63,12,0.00,12,31.63,27.53,330.40,1.15,1.65,,"2 frame(s); median area 7.5 px; net motion dx=-31.8, dy=-35.5; flags: none"
N1357024345,T0394,1357024345-0391,0.5940,2,9,co-iss-n1357024345,1357024345,2001-01-01T07:00:14.562,1016.46,942.84,8.85,11,0.00,11,8.85,7.98,87.80,1.11,1.44,,"2 frame(s); median area 7.5 px; net motion dx=-33.0, dy=-65.5; flags: none"
N1357024705,T0394,1357024705-0393,0.5940,2,10,co-iss-n1357024705,1357024705,2001-01-01T07:06:14.560,983.50,877.37,30.83,4,0.00,4,30.83,24.14,96.55,1.28,1.00,,"2 frame(s); median area 7.5 px; net motion dx=-33.0, dy=-65.5; flags: none"
N1357008677,T0008,1357008677-0074,0.5875,2,0,co-iss-n1357008677,1357008677,2001-01-01T02:39:06.671,526.36,685.27,32.76,6,0.00,6,32.76,16.27,97.60,2.01,2.45,,"2 frame(s); median area 6.0 px; net motion dx=24.9, dy=-70.1; flags: none"
N1357009037,T0008,1357009037-0288,0.5875,2,1,co-iss-n1357009037,1357009037,2001-01-01T02:45:06.668,551.22,615.17,32.31,6,0.00,6,32.31,14.84,89.05,2.18,3.60,,"2 frame(s); median area 6.0 px; net motion dx=24.9, dy=-70.1; flags: none"
N1357015011,T0098,1357015011-0190,0.5875,2,2,co-iss-n1357015011,1357015011,2001-01-01T04:24:40.627,421.84,412.24,34.93,3,0.00,3,34.93,19.32,57.97,1.81,1.73,,"2 frame(s); median area 6.0 px; net motion dx=36.0, dy=-62.6; flags: none"
N1357015401,T0098,1357015401-0121,0.5875,2,3,co-iss-n1357015401,1357015401,2001-01-01T04:31:10.624,457.80,349.65,25.69,9,0.00,9,25.69,17.42,156.78,1.47,4.39,,"2 frame(s); median area 6.0 px; net motion dx=36.0, dy=-62.6; flags: none"
N1357019483,T0219,1357019483-0140,0.5875,2,5,co-iss-n1357019483,1357019483,2001-01-01T05:39:12.596,588.70,371.36,32.58,9,0.00,9,32.58,22.39,201.53,1.45,2.60,,"2 frame(s); median area 6.0 px; net motion dx=-17.9, dy=-53.6; flags: none"
N1357019483,T0244,1357019483-0341,0.5875,2,5,co-iss-n1357019483,1357019483,2001-01-01T05:39:12.596,539.23,870.38,20.05,7,0.00,7,20.05,9.37,65.57,2.14,5.19,,"2 frame(s); median area 6.0 px; net motion dx=51.5, dy=-40.2; flags: none"
N1357019873,T0219,1357019873-0108,0.5875,2,6,co-iss-n1357019873,1357019873,2001-01-01T05:45:42.593,570.83,317.71,18.54,3,0.00,3,18.54,13.44,40.32,1.38,4.39,,"2 frame(s); median area 6.0 px; net motion dx=-17.9, dy=-53.6; flags: none"
N1357019873,T0263,1357019873-0142,0.5875,2,6,co-iss-n1357019873,1357019873,2001-01-01T05:45:42.593,608.18,398.05,35.15,8,0.00,8,35.15,32.11,256.87,1.09,3.25,,"2 frame(s); median area 6.0 px; net motion dx=40.8, dy=12.7; flags: none"
N1357019873,T0244,1357019873-0279,0.5875,2,6,co-iss-n1357019873,1357019873,2001-01-01T05:45:42.593,590.74,830.19,38.40,5,0.00,5,38.40,19.08,95.41,2.01,1.73,,"2 frame(s); median area 6.0 px; net motion dx=51.5, dy=-40.2; flags: none"
N1357020233,T0263,1357020233-0209,0.5875,2,7,co-iss-n1357020233,1357020233,2001-01-01T05:51:42.591,648.98,410.72,30.01,4,0.00,4,30.01,19.48,77.93,1.54,5.83,,"2 frame(s); median area 6.0 px; net motion dx=40.8, dy=12.7; flags: none"
N1357024345,T0387,1357024345-0226,0.5875,2,9,co-iss-n1357024345,1357024345,2001-01-01T07:00:14.562,174.12,649.58,43.84,6,0.00,6,43.84,29.24,175.43,1.50,1.15,,"2 frame(s); median area 6.0 px; net motion dx=4.2, dy=78.3; flags: none"
N1357024705,T0387,1357024705-0335,0.5875,2,10,co-iss-n1357024705,1357024705,2001-01-01T07:06:14.560,178.31,727.87,24.61,6,0.00,6,24.61,13.64,81.86,1.80,4.39,,"2 frame(s); median area 6.0 px; net motion dx=4.2, dy=78.3; flags: none"
N1357037761,T0698,1357037761-0088,0.5875,2,18,co-iss-n1357037761,1357037761,2001-01-01T10:43:50.469,354.34,265.32,24.53,7,0.00,7,24.53,16.58,116.05,1.48,3.28,,"2 frame(s); median area 6.0 px; net motion dx=-29.2, dy=18.5; flags: none"
N1357038121,T0698,1357038121-0151,0.5875,2,19,co-iss-n1357038121,1357038121,2001-01-01T10:49:50.467,325.14,283.78,39.00,5,0.00,5,39.00,23.73,118.66,1.64,1.73,,"2 frame(s); median area 6.0 px; net motion dx=-29.2, dy=18.5; flags: none"
N1357042233,T0785,1357042233-0223,0.5875,2,21,co-iss-n1357042233,1357042233,2001-01-01T11:58:22.438,229.38,615.68,39.20,4,0.00,4,39.20,27.20,108.81,1.44,4.47,,"2 frame(s); median area 6.0 px; net motion dx=12.8, dy=-26.2; flags: none"
N1357042593,T0785,1357042593-0256,0.5875,2,22,co-iss-n1357042593,1357042593,2001-01-01T12:04:22.436,242.13,589.46,38.96,8,0.15,8,38.96,20.76,166.08,1.88,6.89,,"2 frame(s); median area 6.0 px; net motion dx=12.8, dy=-26.2; flags: none"
N1357024345,T0384,1357024345-0173,0.5845,2,9,co-iss-n1357024345,1357024345,2001-01-01T07:00:14.562,605.39,501.64,20.69,4,0.00,4,20.69,12.66,50.62,1.63,1.00,,"2 frame(s); median area 6.0 px; net motion dx=66.2, dy=-47.6; flags: none"
N1357024705,T0384,1357024705-0216,0.5845,2,10,co-iss-n1357024705,1357024705,2001-01-01T07:06:14.560,671.59,454.00,28.33,8,0.00,8,28.33,26.72,213.73,1.06,1.22,,"2 frame(s); median area 6.0 px; net motion dx=66.2, dy=-47.6; flags: none"
N1357028427,T0477,1357028427-0417,0.5803,2,11,co-iss-n1357028427,1357028427,2001-01-01T08:08:16.534,799.65,943.64,22.10,4,0.00,4,22.10,12.62,50.47,1.75,1.00,,"2 frame(s); median area 17.0 px; net motion dx=5.1, dy=-1.0; flags: none"
N1357028817,T0477,1357028817-0414,0.5803,2,12,co-iss-n1357028817,1357028817,2001-01-01T08:14:46.531,804.75,942.68,8.82,30,0.00,30,8.82,7.65,229.52,1.15,3.00,,"2 frame(s); median area 17.0 px; net motion dx=5.1, dy=-1.0; flags: none"
N1357028427,T0459,1357028427-0263,0.5779,3,11,co-iss-n1357028427,1357028427,2001-01-01T08:08:16.534,677.45,632.04,24.24,6,0.00,6,24.24,18.31,109.87,1.32,1.63,,"3 frame(s); median area 5.0 px; net motion dx=-26.2, dy=-50.9; flags: none"
N1357028817,T0459,1357028817-0259,0.5779,3,12,co-iss-n1357028817,1357028817,2001-01-01T08:14:46.531,674.79,637.46,28.18,3,0.00,3,28.18,17.32,51.97,1.63,1.73,,"3 frame(s); median area 5.0 px; net motion dx=-26.2, dy=-50.9; flags: none"
N1357029177,T0459,1357029177-0292,0.5779,3,13,co-iss-n1357029177,1357029177,2001-01-01T08:20:46.529,651.22,581.16,15.40,5,0.00,5,15.40,11.92,59.58,1.29,2.89,,"3 frame(s); median area 5.0 px; net motion dx=-26.2, dy=-50.9; flags: none"
N1357019483,T0246,1357019483-0387,0.5757,3,5,co-iss-n1357019483,1357019483,2001-01-01T05:39:12.596,935.00,934.24,9.08,4,0.00,4,9.08,7.96,31.85,1.14,1.63,,"3 frame(s); median area 4.0 px; net motion dx=66.7, dy=-69.1; flags: none"
N1357019873,T0246,1357019873-0316,0.5757,3,6,co-iss-n1357019873,1357019873,2001-01-01T05:45:42.593,966.75,926.26,8.35,4,0.00,4,8.35,7.53,30.12,1.11,2.45,,"3 frame(s); median area 4.0 px; net motion dx=66.7, dy=-69.1; flags: none"
N1357020233,T0246,1357020233-0377,0.5757,3,7,co-iss-n1357020233,1357020233,2001-01-01T05:51:42.591,1001.66,865.17,22.37,3,0.00,3,22.37,15.28,45.85,1.46,1.73,,"3 frame(s); median area 4.0 px; net motion dx=66.7, dy=-69.1; flags: none"
N1357028427,T0444,1357028427-0165,0.5750,2,11,co-iss-n1357028427,1357028427,2001-01-01T08:08:16.534,47.39,409.10,36.92,8,0.00,8,36.92,21.89,175.14,1.69,2.45,,"2 frame(s); median area 5.5 px; net motion dx=-25.5, dy=-55.6; flags: none"
N1357028817,T0444,1357028817-0144,0.5750,2,12,co-iss-n1357028817,1357028817,2001-01-01T08:14:46.531,21.88,353.50,46.90,3,0.00,3,46.90,31.58,94.74,1.49,1.73,,"2 frame(s); median area 5.5 px; net motion dx=-25.5, dy=-55.6; flags: none"
N1357037371,T0643,1357037371-0094,0.5750,2,17,co-iss-n1357037371,1357037371,2001-01-01T10:37:20.472,926.12,244.44,24.01,5,0.00,5,24.01,21.85,109.25,1.10,1.73,,"2 frame(s); median area 5.5 px; net motion dx=-47.7, dy=10.9; flags: none"
N1357037761,T0643,1357037761-0084,0.5750,2,18,co-iss-n1357037761,1357037761,2001-01-01T10:43:50.469,878.44,255.37,40.99,6,0.00,6,40.99,19.77,118.64,2.07,3.47,,"2 frame(s); median area 5.5 px; net motion dx=-47.7, dy=10.9; flags: none"
N1357015011,T0115,1357015011-0388,0.5743,3,2,co-iss-n1357015011,1357015011,2001-01-01T04:24:40.627,585.53,763.57,12.41,4,0.00,4,12.41,10.73,42.93,1.16,1.00,,"3 frame(s); median area 4.0 px; net motion dx=-10.0, dy=-63.1; flags: none"
N1357015401,T0115,1357015401-0274,0.5743,3,3,co-iss-n1357015401,1357015401,2001-01-01T04:31:10.624,607.64,754.64,9.39,3,0.00,3,9.39,8.65,25.94,1.09,1.73,,"3 frame(s); median area 4.0 px; net motion dx=-10.0, dy=-63.1; flags: none"
N1357015761,T0115,1357015761-0345,0.5743,3,4,co-iss-n1357015761,1357015761,2001-01-01T04:37:10.622,575.52,700.48,40.30,4,0.00,4,40.30,29.12,116.47,1.38,1.00,,"3 frame(s); median area 4.0 px; net motion dx=-10.0, dy=-63.1; flags: none"
N1357037371,T0634,1357037371-0012,0.5742,3,17,co-iss-n1357037371,1357037371,2001-01-01T10:37:20.472,873.70,29.50,22.56,3,0.00,3,22.56,14.95,44.85,1.51,1.73,,"3 frame(s); median area 3.0 px; net motion dx=40.5, dy=-23.7; flags: none"
N1357037761,T0634,1357037761-0001,0.5742,3,18,co-iss-n1357037761,1357037761,2001-01-01T10:43:50.469,952.22,5.38,13.10,3,0.00,3,13.10,11.01,33.03,1.19,1.73,,"3 frame(s); median area 3.0 px; net motion dx=40.5, dy=-23.7; flags: none"
N1357038121,T0634,1357038121-0007,0.5742,3,19,co-iss-n1357038121,1357038121,2001-01-01T10:49:50.467,914.23,5.79,9.06,12,0.00,12,9.06,7.83,94.01,1.16,3.55,,"3 frame(s); median area 3.0 px; net motion dx=40.5, dy=-23.7; flags: none"
N1357008677,T0012,1357008677-0109,0.5737,2,0,co-iss-n1357008677,1357008677,2001-01-01T02:39:06.671,158.23,712.96,19.36,5,0.00,5,19.36,13.26,66.31,1.46,2.89,,"2 frame(s); median area 5.5 px; net motion dx=-42.3, dy=-8.1; flags: none"
N1357009037,T0012,1357009037-0327,0.5737,2,1,co-iss-n1357009037,1357009037,2001-01-01T02:45:06.668,115.98,704.90,30.20,6,0.00,6,30.20,15.98,95.90,1.89,6.00,,"2 frame(s); median area 5.5 px; net motion dx=-42.3, dy=-8.1; flags: none"
N1357015011,T0075,1357015011-0021,0.5728,3,2,co-iss-n1357015011,1357015011,2001-01-01T04:24:40.627,864.52,53.78,15.73,7,0.00,7,15.73,10.29,72.03,1.53,5.19,,"3 frame(s); median area 4.0 px; net motion dx=28.7, dy=-49.3; flags: none"
N1357015401,T0075,1357015401-0011,0.5728,3,3,co-iss-n1357015401,1357015401,2001-01-01T04:31:10.624,850.27,43.58,27.39,3,0.00,3,27.39,15.80,47.40,1.73,1.73,,"3 frame(s); median area 4.0 px; net motion dx=28.7, dy=-49.3; flags: none"
N1357015761,T0075,1357015761-0006,0.5728,3,4,co-iss-n1357015761,1357015761,2001-01-01T04:37:10.622,893.25,4.49,8.14,4,0.00,4,8.14,7.89,31.54,1.03,1.82,,"3 frame(s); median area 4.0 px; net motion dx=28.7, dy=-49.3; flags: none"
N1357028817,T0501,1357028817-0172,0.5674,2,12,co-iss-n1357028817,1357028817,2001-01-01T08:14:46.531,666.81,431.72,29.38,7,0.00,7,29.38,18.77,131.39,1.57,3.82,,"2 frame(s); median area 5.5 px; net motion dx=-41.2, dy=55.3; flags: none"
N1357029177,T0501,1357029177-0251,0.5674,2,13,co-iss-n1357029177,1357029177,2001-01-01T08:20:46.529,625.60,487.00,18.09,4,0.00,4,18.09,11.32,45.30,1.60,2.62,,"2 frame(s); median area 5.5 px; net motion dx=-41.2, dy=55.3; flags: none"
N1357023955,T0364,1357023955-0339,0.5657,2,8,co-iss-n1357023955,1357023955,2001-01-01T06:53:44.565,828.44,929.90,17.04,3,0.00,3,17.04,12.78,38.35,1.33,4.39,,"2 frame(s); median area 10.0 px; net motion dx=-7.1, dy=12.0; flags: none"
N1357024345,T0364,1357024345-0383,0.5657,2,9,co-iss-n1357024345,1357024345,2001-01-01T07:00:14.562,821.38,941.85,9.04,17,0.00,17,9.04,7.57,128.61,1.19,1.40,,"2 frame(s); median area 10.0 px; net motion dx=-7.1, dy=12.0; flags: none"
N1357015401,T0151,1357015401-0164,0.5625,2,3,co-iss-n1357015401,1357015401,2001-01-01T04:31:10.624,705.77,481.19,32.55,7,0.00,7,32.55,21.97,153.77,1.48,2.28,,"2 frame(s); median area 5.0 px; net motion dx=65.5, dy=-17.9; flags: none"
N1357015401,T0156,1357015401-0205,0.5625,2,3,co-iss-n1357015401,1357015401,2001-01-01T04:31:10.624,765.20,611.82,30.33,5,0.00,5,30.33,15.80,79.02,1.92,1.83,,"2 frame(s); median area 5.0 px; net motion dx=-25.4, dy=39.1; flags: none"
N1357015761,T0151,1357015761-0243,0.5625,2,4,co-iss-n1357015761,1357015761,2001-01-01T04:37:10.622,771.22,463.28,29.09,3,0.00,3,29.09,19.47,58.41,1.49,1.73,,"2 frame(s); median area 5.0 px; net motion dx=65.5, dy=-17.9; flags: none"
N1357015761,T0156,1357015761-0324,0.5625,2,4,co-iss-n1357015761,1357015761,2001-01-01T04:37:10.622,739.76,650.94,33.15,5,0.00,5,33.15,18.93,94.64,1.75,1.73,,"2 frame(s); median area 5.0 px; net motion dx=-25.4, dy=39.1; flags: none"
N1357019483,T0205,1357019483-0038,0.5625,2,5,co-iss-n1357019483,1357019483,2001-01-01T05:39:12.596,201.65,93.75,13.50,3,0.00,3,13.50,11.19,33.58,1.21,1.73,,"2 frame(s); median area 5.0 px; net motion dx=-58.9, dy=6.3; flags: none"
N1357019483,T0240,1357019483-0319,0.5625,2,5,co-iss-n1357019483,1357019483,2001-01-01T05:39:12.596,613.07,810.89,15.02,5,0.00,5,15.02,9.95,49.74,1.51,4.24,,"2 frame(s); median area 5.0 px; net motion dx=6.0, dy=-6.0; flags: none"
N1357019873,T0205,1357019873-0034,0.5625,2,6,co-iss-n1357019873,1357019873,2001-01-01T05:45:42.593,142.71,100.07,39.35,7,0.15,7,39.35,23.48,164.36,1.68,6.64,,"2 frame(s); median area 5.0 px; net motion dx=-58.9, dy=6.3; flags: none"
N1357019873,T0240,1357019873-0266,0.5625,2,6,co-iss-n1357019873,1357019873,2001-01-01T05:45:42.593,619.11,804.88,37.62,5,0.00,5,37.62,22.18,110.92,1.70,3.52,,"2 frame(s); median area 5.0 px; net motion dx=6.0, dy=-6.0; flags: none"
N1357028817,T0498,1357028817-0130,0.5625,2,12,co-iss-n1357028817,1357028817,2001-01-01T08:14:46.531,459.55,316.68,41.92,5,0.00,5,41.92,19.68,98.38,2.13,3.40,,"2 frame(s); median area 5.0 px; net motion dx=41.9, dy=8.5; flags: none"
N1357028817,T0499,1357028817-0151,0.5625,2,12,co-iss-n1357028817,1357028817,2001-01-01T08:14:46.531,594.59,372.55,35.55,6,0.00,6,35.55,26.19,157.11,1.36,2.03,,"2 frame(s); median area 5.0 px; net motion dx=-30.0, dy=-56.4; flags: none"
N1357029177,T0499,1357029177-0184,0.5625,2,13,co-iss-n1357029177,1357029177,2001-01-01T08:20:46.529,564.62,316.20,36.70,4,0.00,4,36.70,27.18,108.71,1.35,2.62,,"2 frame(s); median area 5.0 px; net motion dx=-30.0, dy=-56.4; flags: none"
N1357029177,T0498,1357029177-0189,0.5625,2,13,co-iss-n1357029177,1357029177,2001-01-01T08:20:46.529,501.50,325.23,38.57,5,0.00,5,38.57,29.79,148.96,1.29,1.73,,"2 frame(s); median area 5.0 px; net motion dx=41.9, dy=8.5; flags: none"
N1357037371,T0642,1357037371-0073,0.5625,2,17,co-iss-n1357037371,1357037371,2001-01-01T10:37:20.472,687.69,172.29,31.68,6,0.00,6,31.68,16.43,98.59,1.93,2.99,,"2 frame(s); median area 5.0 px; net motion dx=2.3, dy=20.0; flags: none"
N1357037371,T0644,1357037371-0103,0.5625,2,17,co-iss-n1357037371,1357037371,2001-01-01T10:37:20.472,406.38,284.29,32.86,6,0.00,6,32.86,25.46,152.77,1.29,2.03,,"2 frame(s); median area 5.0 px; net motion dx=-4.9, dy=-72.2; flags: none"
N1357037761,T0642,1357037761-0056,0.5625,2,18,co-iss-n1357037761,1357037761,2001-01-01T10:43:50.469,690.00,192.31,31.68,4,0.00,4,31.68,16.11,64.46,1.97,2.62,,"2 frame(s); median area 5.0 px; net motion dx=2.3, dy=20.0; flags: none"
N1357037761,T0644,1357037761-0066,0.5625,2,18,co-iss-n1357037761,1357037761,2001-01-01T10:43:50.469,401.50,212.10,38.95,4,0.00,4,38.95,32.39,129.55,1.20,2.62,,"2 frame(s); median area 5.0 px; net motion dx=-4.9, dy=-72.2; flags: none"
N1357042233,T0783,1357042233-0205,0.5625,2,21,co-iss-n1357042233,1357042233,2001-01-01T11:58:22.438,293.98,576.60,37.78,7,0.00,7,37.78,30.34,212.35,1.25,2.18,,"2 frame(s); median area 5.0 px; net motion dx=20.2, dy=-44.8; flags: none"
N1357042233,T0786,1357042233-0225,0.5625,2,21,co-iss-n1357042233,1357042233,2001-01-01T11:58:22.438,222.99,617.05,30.81,5,0.00,5,30.81,19.91,99.55,1.55,4.24,,"2 frame(s); median area 5.0 px; net motion dx=77.2, dy=-23.4; flags: none"
N1357042593,T0783,1357042593-0228,0.5625,2,22,co-iss-n1357042593,1357042593,2001-01-01T12:04:22.436,314.21,531.78,33.37,3,0.00,3,33.37,19.67,59.01,1.70,1.73,,"2 frame(s); median area 5.0 px; net motion dx=20.2, dy=-44.8; flags: none"
N1357042593,T0786,1357042593-0258,0.5625,2,22,co-iss-n1357042593,1357042593,2001-01-01T12:04:22.436,300.14,593.67,31.84,5,0.00,5,31.84,21.95,109.76,1.45,3.95,,"2 frame(s); median area 5.0 px; net motion dx=77.2, dy=-23.4; flags: none"
N1357023955,T0333,1357023955-0128,0.5602,2,8,co-iss-n1357023955,1357023955,2001-01-01T06:53:44.565,263.71,367.54,35.72,7,0.00,7,35.72,19.36,135.54,1.84,2.18,,"2 frame(s); median area 5.0 px; net motion dx=-11.5, dy=-77.0; flags: none"
N1357024345,T0333,1357024345-0094,0.5602,2,9,co-iss-n1357024345,1357024345,2001-01-01T07:00:14.562,252.25,290.59,13.51,3,0.00,3,13.51,10.89,32.67,1.24,1.73,,"2 frame(s); median area 5.0 px; net motion dx=-11.5, dy=-77.0; flags: none"
N1357033289,T0584,1357033289-0011,0.5591,2,15,co-iss-n1357033289,1357033289,2001-01-01T09:29:18.500,966.12,46.15,14.98,8,0.15,8,14.98,10.51,84.10,1.42,6.85,,"2 frame(s); median area 18.5 px; net motion dx=-43.5, dy=-40.5; flags: none"
N1357033649,T0584,1357033649-0011,0.5591,2,16,co-iss-n1357033649,1357033649,2001-01-01T09:35:18.498,922.66,5.69,8.89,29,0.00,29,8.89,7.68,222.86,1.16,4.72,,"2 frame(s); median area 18.5 px; net motion dx=-43.5, dy=-40.5; flags: none"
N1357019873,T0265,1357019873-0175,0.5573,2,6,co-iss-n1357019873,1357019873,2001-01-01T05:45:42.593,765.48,498.34,27.11,9,0.00,9,27.11,23.24,209.20,1.17,2.71,,"2 frame(s); median area 6.0 px; net motion dx=12.7, dy=52.2; flags: none"
N1357020233,T0265,1357020233-0266,0.5573,2,7,co-iss-n1357020233,1357020233,2001-01-01T05:51:42.591,778.15,550.57,12.82,3,0.00,3,12.82,9.89,29.66,1.30,4.39,,"2 frame(s); median area 6.0 px; net motion dx=12.7, dy=52.2; flags: none"
N1357019873,T0271,1357019873-0253,0.5559,2,6,co-iss-n1357019873,1357019873,2001-01-01T05:45:42.593,429.55,771.53,33.47,8,0.00,8,33.47,13.00,104.02,2.57,4.45,,"2 frame(s); median area 5.5 px; net motion dx=-64.2, dy=21.5; flags: none"
N1357020233,T0271,1357020233-0351,0.5559,2,7,co-iss-n1357020233,1357020233,2001-01-01T05:51:42.591,365.34,792.99,10.15,3,0.00,3,10.15,9.93,29.79,1.02,4.39,,"2 frame(s); median area 5.5 px; net motion dx=-64.2, dy=21.5; flags: none"
N1357024345,T0388,1357024345-0232,0.5543,2,9,co-iss-n1357024345,1357024345,2001-01-01T07:00:14.562,813.79,671.81,13.86,3,0.00,3,13.86,11.67,35.00,1.19,4.39,,"2 frame(s); median area 5.5 px; net motion dx=-43.7, dy=-44.2; flags: none"
N1357024705,T0388,1357024705-0289,0.5543,2,10,co-iss-n1357024705,1357024705,2001-01-01T07:06:14.560,770.10,627.64,29.24,8,0.00,8,29.24,12.50,100.03,2.34,4.63,,"2 frame(s); median area 5.5 px; net motion dx=-43.7, dy=-44.2; flags: none"
