image_id,track_id,candidate_id,confidence,track_length,frame_index,opus_id,image_number,time,x,y,brightness,blob_size,artifact_score,area_px,peak_snr,mean_snr,integrated_snr,sharpness,elongation,flags,reason
N1357763998,T0186,1357763998-0244,0.4920,2,3,co-iss-n1357763998,1357763998,2001-01-09T20:27:06.440,61.67,409.67,8.79,3,0.00,3,8.79,8.79,26.37,1.00,1.73,,"2 frame(s); median area 4.5 px; net motion dx=-15.5, dy=40.3; flags: none"
N1357764358,T0186,1357764358-0293,0.4920,2,4,co-iss-n1357764358,1357764358,2001-01-09T20:33:06.438,46.20,449.98,21.88,6,0.00,6,21.88,13.58,81.45,1.61,4.84,,"2 frame(s); median area 4.5 px; net motion dx=-15.5, dy=40.3; flags: none"
N1357763608,T0154,1357763608-0071,0.4902,2,2,co-iss-n1357763608,1357763608,2001-01-09T20:20:36.443,566.70,88.37,9.50,7,0.00,7,9.50,9.16,64.10,1.04,3.63,,"2 frame(s); median area 5.5 px; net motion dx=13.2, dy=-61.9; flags: none"
N1357763998,T0154,1357763998-0014,0.4902,2,3,co-iss-n1357763998,1357763998,2001-01-09T20:27:06.440,579.91,26.46,12.23,4,0.00,4,12.23,11.23,44.92,1.09,2.62,,"2 frame(s); median area 5.5 px; net motion dx=13.2, dy=-61.9; flags: none"
N1357768470,T0242,1357768470-0007,0.4900,2,6,co-iss-n1357768470,1357768470,2001-01-09T21:41:38.409,497.21,13.21,11.79,4,0.00,4,11.79,11.17,44.69,1.05,2.45,,"2 frame(s); median area 5.5 px; net motion dx=23.6, dy=20.7; flags: none"
N1357768830,T0242,1357768830-0024,0.4900,2,7,co-iss-n1357768830,1357768830,2001-01-09T21:47:38.407,520.83,33.86,9.88,7,0.00,7,9.88,9.57,66.99,1.03,4.19,,"2 frame(s); median area 5.5 px; net motion dx=23.6, dy=20.7; flags: none"
N1357691416,T0031,1357691416-0403,0.4875,2,0,co-iss-n1357691416,1357691416,2001-01-09T00:17:24.962,325.44,709.44,9.55,7,0.00,7,9.55,8.21,57.50,1.16,1.60,,"2 frame(s); median area 5.5 px; net motion dx=-11.8, dy=-10.4; flags: none"
N1357691585,T0031,1357691585-0310,0.4875,2,1,co-iss-n1357691585,1357691585,2001-01-09T00:19:41.969,313.68,699.02,11.28,4,0.00,4,11.28,9.85,39.42,1.14,1.62,,"2 frame(s); median area 5.5 px; net motion dx=-11.8, dy=-10.4; flags: none"
N1357691416,T0133,1357691416-3516,0.4851,2,0,co-iss-n1357691416,1357691416,2001-01-09T00:17:24.962,361.46,1010.23,9.88,7,0.00,7,9.88,8.79,61.56,1.12,1.41,,"2 frame(s); median area 5.5 px; net motion dx=15.1, dy=-9.4; flags: none"
N1357691585,T0133,1357691585-1536,0.4851,2,1,co-iss-n1357691585,1357691585,2001-01-09T00:19:41.969,376.52,1000.79,10.17,4,0.00,4,10.17,8.94,35.78,1.14,2.70,,"2 frame(s); median area 5.5 px; net motion dx=15.1, dy=-9.4; flags: none"
N1357763608,T0155,1357763608-0080,0.4830,2,2,co-iss-n1357763608,1357763608,2001-01-09T20:20:36.443,13.65,91.53,10.60,6,0.15,6,10.60,10.00,59.99,1.06,6.81,,"2 frame(s); median area 5.0 px; net motion dx=56.5, dy=15.7; flags: none"
N1357763998,T0155,1357763998-0069,0.4830,2,3,co-iss-n1357763998,1357763998,2001-01-09T20:27:06.440,70.19,107.19,12.90,4,0.00,4,12.90,11.89,47.57,1.08,2.45,,"2 frame(s); median area 5.0 px; net motion dx=56.5, dy=15.7; flags: none"
N1357772552,T0282,1357772552-0143,0.4829,2,8,co-iss-n1357772552,1357772552,2001-01-09T22:49:40.381,33.00,222.71,8.67,7,0.00,7,8.67,8.64,60.49,1.00,1.08,,"2 frame(s); median area 5.5 px; net motion dx=70.1, dy=11.0; flags: none"
N1357772942,T0282,1357772942-0196,0.4829,2,9,co-iss-n1357772942,1357772942,2001-01-09T22:56:10.378,103.10,233.70,10.64,4,0.15,4,10.64,8.86,35.43,1.20,6.85,,"2 frame(s); median area 5.5 px; net motion dx=70.1, dy=11.0; flags: none"
N1357768080,T0227,1357768080-0043,0.4799,2,5,co-iss-n1357768080,1357768080,2001-01-09T21:35:08.412,408.51,79.05,10.01,6,0.00,6,10.01,9.31,55.86,1.08,4.47,,"2 frame(s); median area 5.0 px; net motion dx=62.7, dy=-41.8; flags: none"
N1357768470,T0227,1357768470-0021,0.4799,2,6,co-iss-n1357768470,1357768470,2001-01-09T21:41:38.409,471.20,37.21,12.44,4,0.00,4,12.44,10.78,43.12,1.15,2.45,,"2 frame(s); median area 5.0 px; net motion dx=62.7, dy=-41.8; flags: none"
N1357691416,T0085,1357691416-2130,0.4769,2,0,co-iss-n1357691416,1357691416,2001-01-09T00:17:24.962,31.95,855.37,11.84,7,0.00,7,11.84,9.00,63.01,1.32,2.74,,"2 frame(s); median area 5.0 px; net motion dx=0.4, dy=1.3; flags: none"
N1357691585,T0085,1357691585-1204,0.4769,2,1,co-iss-n1357691585,1357691585,2001-01-09T00:19:41.969,32.37,856.67,9.62,3,0.00,3,9.62,8.75,26.24,1.10,1.73,,"2 frame(s); median area 5.0 px; net motion dx=0.4, dy=1.3; flags: none"
N1357763608,T0165,1357763608-0199,0.4759,2,2,co-iss-n1357763608,1357763608,2001-01-09T20:20:36.443,8.14,240.14,9.00,7,0.00,7,9.00,8.97,62.81,1.00,5.96,,"2 frame(s); median area 5.0 px; net motion dx=10.1, dy=-65.7; flags: none"
N1357763998,T0165,1357763998-0111,0.4759,2,3,co-iss-n1357763998,1357763998,2001-01-09T20:27:06.440,18.25,174.43,12.12,3,0.00,3,12.12,9.35,28.05,1.30,1.73,,"2 frame(s); median area 5.0 px; net motion dx=10.1, dy=-65.7; flags: none"
N1357691416,T0136,1357691416-3593,0.4748,2,0,co-iss-n1357691416,1357691416,2001-01-09T00:17:24.962,42.43,1017.71,10.21,4,0.00,4,10.21,8.89,35.57,1.15,4.47,,"2 frame(s); median area 5.0 px; net motion dx=-6.3, dy=-6.2; flags: none"
N1357691585,T0136,1357691585-1566,0.4748,2,1,co-iss-n1357691585,1357691585,2001-01-09T00:19:41.969,36.17,1011.48,10.56,6,0.00,6,10.56,8.49,50.95,1.24,3.47,,"2 frame(s); median area 5.0 px; net motion dx=-6.3, dy=-6.2; flags: none"
N1357691416,T0130,1357691416-3400,0.4746,2,0,co-iss-n1357691416,1357691416,2001-01-09T00:17:24.962,36.20,1001.25,11.44,7,0.00,7,11.44,8.63,60.38,1.33,1.61,,"2 frame(s); median area 5.0 px; net motion dx=-1.3, dy=0.0; flags: none"
N1357691585,T0130,1357691585-1538,0.4746,2,1,co-iss-n1357691585,1357691585,2001-01-09T00:19:41.969,34.92,1001.30,9.27,3,0.00,3,9.27,8.26,24.77,1.12,4.39,,"2 frame(s); median area 5.0 px; net motion dx=-1.3, dy=0.0; flags: none"
N1357772942,T0290,1357772942-0104,0.4741,2,9,co-iss-n1357772942,1357772942,2001-01-09T22:56:10.378,403.24,138.18,11.14,5,0.00,5,11.14,10.80,54.02,1.03,3.52,,"2 frame(s); median area 5.0 px; net motion dx=-46.4, dy=-13.8; flags: none"
N1357773302,T0290,1357773302-0087,0.4741,2,10,co-iss-n1357773302,1357773302,2001-01-09T23:02:10.376,356.82,124.38,9.39,5,0.00,5,9.39,9.13,45.67,1.03,5.83,,"2 frame(s); median area 5.0 px; net motion dx=-46.4, dy=-13.8; flags: none"
N1357691416,T0059,1357691416-1098,0.4732,2,0,co-iss-n1357691416,1357691416,2001-01-09T00:17:24.962,32.67,780.84,10.77,7,0.00,7,10.77,8.94,62.56,1.21,5.47,,"2 frame(s); median area 5.0 px; net motion dx=3.4, dy=-23.5; flags: none"
N1357691585,T0059,1357691585-0715,0.4732,2,1,co-iss-n1357691585,1357691585,2001-01-09T00:19:41.969,36.10,757.29,9.47,3,0.00,3,9.47,7.97,23.92,1.19,4.39,,"2 frame(s); median area 5.0 px; net motion dx=3.4, dy=-23.5; flags: none"
N1357768470,T0243,1357768470-0013,0.4718,2,6,co-iss-n1357768470,1357768470,2001-01-09T21:41:38.409,231.32,23.62,9.52,3,0.00,3,9.52,8.43,25.28,1.13,1.73,,"2 frame(s); median area 5.0 px; net motion dx=-49.9, dy=-4.3; flags: none"
N1357768830,T0243,1357768830-0005,0.4718,2,7,co-iss-n1357768830,1357768830,2001-01-09T21:47:38.407,181.42,19.28,10.24,7,0.00,7,10.24,10.09,70.63,1.02,1.52,,"2 frame(s); median area 5.0 px; net motion dx=-49.9, dy=-4.3; flags: none"
N1357691416,T0060,1357691416-1191,0.4716,2,0,co-iss-n1357691416,1357691416,2001-01-09T00:17:24.962,460.51,785.23,8.75,4,0.00,4,8.75,8.02,32.09,1.09,2.70,,"2 frame(s); median area 5.0 px; net motion dx=9.1, dy=-0.3; flags: none"
N1357691585,T0060,1357691585-0860,0.4716,2,1,co-iss-n1357691585,1357691585,2001-01-09T00:19:41.969,469.60,784.95,10.96,6,0.00,6,10.96,8.82,52.94,1.24,5.49,,"2 frame(s); median area 5.0 px; net motion dx=9.1, dy=-0.3; flags: none"
N1357691416,T0078,1357691416-1931,0.4713,2,0,co-iss-n1357691416,1357691416,2001-01-09T00:17:24.962,444.50,836.22,9.09,4,0.00,4,9.09,8.10,32.41,1.12,2.70,,"2 frame(s); median area 5.0 px; net motion dx=10.9, dy=-2.7; flags: none"
N1357691585,T0078,1357691585-1107,0.4713,2,1,co-iss-n1357691585,1357691585,2001-01-09T00:19:41.969,455.41,833.47,10.50,6,0.00,6,10.50,8.48,50.90,1.24,3.42,,"2 frame(s); median area 5.0 px; net motion dx=10.9, dy=-2.7; flags: none"
N1357691416,T0038,1357691416-0581,0.4702,2,0,co-iss-n1357691416,1357691416,2001-01-09T00:17:24.962,234.90,736.60,10.74,3,0.00,3,10.74,9.03,27.08,1.19,4.39,,"2 frame(s); median area 4.5 px; net motion dx=-4.7, dy=-16.5; flags: none"
N1357691585,T0038,1357691585-0424,0.4702,2,1,co-iss-n1357691585,1357691585,2001-01-09T00:19:41.969,230.19,720.08,12.64,6,0.00,6,12.64,9.42,56.49,1.34,1.15,,"2 frame(s); median area 4.5 px; net motion dx=-4.7, dy=-16.5; flags: none"
N1357768080,T0225,1357768080-0008,0.4673,2,5,co-iss-n1357768080,1357768080,2001-01-09T21:35:08.412,335.50,17.50,10.29,4,0.00,4,10.29,10.26,41.06,1.00,1.00,,"2 frame(s); median area 4.5 px; net motion dx=-39.1, dy=53.1; flags: none"
N1357768470,T0225,1357768470-0046,0.4673,2,6,co-iss-n1357768470,1357768470,2001-01-09T21:41:38.409,296.45,70.63,12.14,5,0.00,5,12.14,9.83,49.14,1.24,3.40,,"2 frame(s); median area 4.5 px; net motion dx=-39.1, dy=53.1; flags: none"
N1357691416,T0090,1357691416-2320,0.4656,2,0,co-iss-n1357691416,1357691416,2001-01-09T00:17:24.962,430.64,867.32,10.70,3,0.00,3,10.70,9.94,29.83,1.08,1.73,,"2 frame(s); median area 4.5 px; net motion dx=11.4, dy=7.3; flags: none"
N1357691585,T0090,1357691585-1288,0.4656,2,1,co-iss-n1357691585,1357691585,2001-01-09T00:19:41.969,442.00,874.66,11.17,6,0.00,6,11.17,8.43,50.60,1.32,1.46,,"2 frame(s); median area 4.5 px; net motion dx=11.4, dy=7.3; flags: none"
N1357772552,T0271,1357772552-0031,0.4655,2,8,co-iss-n1357772552,1357772552,2001-01-09T22:49:40.381,493.48,43.52,10.10,4,0.00,4,10.10,9.69,38.76,1.04,1.00,,"2 frame(s); median area 4.5 px; net motion dx=-36.8, dy=-38.7; flags: none"
N1357772942,T0271,1357772942-0001,0.4655,2,9,co-iss-n1357772942,1357772942,2001-01-09T22:56:10.378,456.64,4.79,11.75,5,0.00,5,11.75,11.03,55.13,1.07,1.73,,"2 frame(s); median area 4.5 px; net motion dx=-36.8, dy=-38.7; flags: none"
N1357691416,T0042,1357691416-0691,0.4654,2,0,co-iss-n1357691416,1357691416,2001-01-09T00:17:24.962,167.65,748.55,8.53,6,0.00,6,8.53,7.90,47.42,1.08,2.53,,"2 frame(s); median area 5.0 px; net motion dx=12.5, dy=-19.1; flags: none"
N1357691585,T0042,1357691585-0471,0.4654,2,1,co-iss-n1357691585,1357691585,2001-01-09T00:19:41.969,180.18,729.46,9.12,4,0.00,4,9.12,7.87,31.47,1.16,1.82,,"2 frame(s); median area 5.0 px; net motion dx=12.5, dy=-19.1; flags: none"
N1357772942,T0286,1357772942-0074,0.4644,2,9,co-iss-n1357772942,1357772942,2001-01-09T22:56:10.378,549.18,93.27,11.41,4,0.00,4,11.41,10.41,41.65,1.10,3.16,,"2 frame(s); median area 4.5 px; net motion dx=-10.0, dy=-36.7; flags: none"
N1357773302,T0286,1357773302-0035,0.4644,2,10,co-iss-n1357773302,1357773302,2001-01-09T23:02:10.376,539.20,56.60,10.05,5,0.00,5,10.05,10.02,50.09,1.00,1.16,,"2 frame(s); median area 4.5 px; net motion dx=-10.0, dy=-36.7; flags: none"
N1357691416,T0027,1357691416-0364,0.4641,2,0,co-iss-n1357691416,1357691416,2001-01-09T00:17:24.962,475.58,702.01,9.48,4,0.00,4,9.48,8.30,33.19,1.14,2.45,,"2 frame(s); median area 4.5 px; net motion dx=17.1, dy=-18.4; flags: none"
N1357691585,T0027,1357691585-0255,0.4641,2,1,co-iss-n1357691585,1357691585,2001-01-09T00:19:41.969,492.71,683.61,11.90,5,0.00,5,11.90,8.87,44.35,1.34,3.40,,"2 frame(s); median area 4.5 px; net motion dx=17.1, dy=-18.4; flags: none"
N1357768470,T0251,1357768470-0098,0.4612,2,6,co-iss-n1357768470,1357768470,2001-01-09T21:41:38.409,203.60,166.80,10.91,5,0.00,5,10.91,10.90,54.52,1.00,2.62,,"2 frame(s); median area 4.5 px; net motion dx=-60.1, dy=-27.3; flags: none"
N1357768830,T0251,1357768830-0107,0.4612,2,7,co-iss-n1357768830,1357768830,2001-01-09T21:47:38.407,143.50,139.50,9.48,4,0.00,4,9.48,9.48,37.91,1.00,1.00,,"2 frame(s); median area 4.5 px; net motion dx=-60.1, dy=-27.3; flags: none"
N1357691416,T0066,1357691416-1546,0.4605,2,0,co-iss-n1357691416,1357691416,2001-01-09T00:17:24.962,454.26,809.05,13.44,5,0.15,5,13.44,9.06,45.30,1.48,7.25,,"2 frame(s); median area 4.0 px; net motion dx=10.1, dy=-8.4; flags: none"
N1357691585,T0066,1357691585-0956,0.4605,2,1,co-iss-n1357691585,1357691585,2001-01-09T00:19:41.969,464.39,800.67,10.88,3,0.00,3,10.88,9.37,28.11,1.16,1.73,,"2 frame(s); median area 4.0 px; net motion dx=10.1, dy=-8.4; flags: none"
N1357691416,T0007,1357691416-0117,0.4600,2,0,co-iss-n1357691416,1357691416,2001-01-09T00:17:24.962,483.19,632.66,14.56,4,0.00,4,14.56,10.57,42.29,1.38,2.70,,"2 frame(s); median area 4.0 px; net motion dx=-0.6, dy=-6.9; flags: none"
N1357691585,T0007,1357691585-0120,0.4600,2,1,co-iss-n1357691585,1357691585,2001-01-09T00:19:41.969,482.59,625.76,9.59,4,0.00,4,9.59,8.62,34.47,1.11,2.70,,"2 frame(s); median area 4.0 px; net motion dx=-0.6, dy=-6.9; flags: none"
N1357772552,T0280,1357772552-0094,0.4597,2,8,co-iss-n1357772552,1357772552,2001-01-09T22:49:40.381,526.67,140.33,8.50,3,0.00,3,8.50,8.48,25.44,1.00,1.73,,"2 frame(s); median area 4.5 px; net motion dx=42.1, dy=-55.2; flags: none"
N1357772942,T0280,1357772942-0071,0.4597,2,9,co-iss-n1357772942,1357772942,2001-01-09T22:56:10.378,568.79,85.16,11.41,6,0.00,6,11.41,10.84,65.04,1.05,1.35,,"2 frame(s); median area 4.5 px; net motion dx=42.1, dy=-55.2; flags: none"
N1357691416,T0076,1357691416-1899,0.4594,2,0,co-iss-n1357691416,1357691416,2001-01-09T00:17:24.962,39.23,836.54,9.88,4,0.00,4,9.88,8.90,35.61,1.11,4.47,,"2 frame(s); median area 4.5 px; net motion dx=-5.2, dy=-43.1; flags: none"
N1357691585,T0076,1357691585-0907,0.4594,2,1,co-iss-n1357691585,1357691585,2001-01-09T00:19:41.969,33.99,793.40,9.93,5,0.00,5,9.93,8.87,44.37,1.12,3.69,,"2 frame(s); median area 4.5 px; net motion dx=-5.2, dy=-43.1; flags: none"
N1357691416,T0013,1357691416-0189,0.4591,2,0,co-iss-n1357691416,1357691416,2001-01-09T00:17:24.962,438.66,661.57,11.91,4,0.00,4,11.91,8.65,34.62,1.38,2.62,,"2 frame(s); median area 4.0 px; net motion dx=-6.5, dy=-5.0; flags: none"
N1357691585,T0013,1357691585-0175,0.4591,2,1,co-iss-n1357691585,1357691585,2001-01-09T00:19:41.969,432.21,656.56,11.96,4,0.15,4,11.96,8.72,34.89,1.37,6.17,,"2 frame(s); median area 4.0 px; net motion dx=-6.5, dy=-5.0; flags: none"
N1357691416,T0083,1357691416-2094,0.4591,2,0,co-iss-n1357691416,1357691416,2001-01-09T00:17:24.962,32.30,850.56,13.17,5,0.00,5,13.17,10.03,50.17,1.31,3.40,,"2 frame(s); median area 4.0 px; net motion dx=-0.7, dy=-0.2; flags: none"
N1357691585,T0083,1357691585-1176,0.4591,2,1,co-iss-n1357691585,1357691585,2001-01-09T00:19:41.969,31.59,850.33,10.70,3,0.00,3,10.70,8.80,26.41,1.22,1.73,,"2 frame(s); median area 4.0 px; net motion dx=-0.7, dy=-0.2; flags: none"
N1357691416,T0023,1357691416-0310,0.4588,2,0,co-iss-n1357691416,1357691416,2001-01-09T00:17:24.962,483.69,693.01,9.54,5,0.00,5,9.54,8.51,42.54,1.12,1.79,,"2 frame(s); median area 4.5 px; net motion dx=8.2, dy=-32.0; flags: none"
N1357691585,T0023,1357691585-0189,0.4588,2,1,co-iss-n1357691585,1357691585,2001-01-09T00:19:41.969,491.94,661.00,10.06,4,0.00,4,10.06,8.86,35.45,1.14,1.73,,"2 frame(s); median area 4.5 px; net motion dx=8.2, dy=-32.0; flags: none"
N1357772552,T0270,1357772552-0029,0.4578,2,8,co-iss-n1357772552,1357772552,2001-01-09T22:49:40.381,288.50,39.50,10.46,4,0.00,4,10.46,10.42,41.69,1.00,5.83,,"2 frame(s); median area 4.0 px; net motion dx=-16.4, dy=-12.1; flags: none"
N1357772942,T0270,1357772942-0016,0.4578,2,9,co-iss-n1357772942,1357772942,2001-01-09T22:56:10.378,272.13,27.36,12.96,4,0.15,4,12.96,10.47,41.87,1.24,6.17,,"2 frame(s); median area 4.0 px; net motion dx=-16.4, dy=-12.1; flags: none"
N1357691416,T0021,1357691416-0305,0.4577,2,0,co-iss-n1357691416,1357691416,2001-01-09T00:17:24.962,371.61,692.82,10.21,6,0.00,6,10.21,8.84,53.01,1.16,3.47,,"2 frame(s); median area 4.5 px; net motion dx=4.4, dy=-14.2; flags: none"
N1357691585,T0021,1357691585-0236,0.4577,2,1,co-iss-n1357691585,1357691585,2001-01-09T00:19:41.969,376.04,678.63,9.03,3,0.00,3,9.03,8.21,24.62,1.10,4.39,,"2 frame(s); median area 4.5 px; net motion dx=4.4, dy=-14.2; flags: none"
N1357691416,T0018,1357691416-0263,0.4575,2,0,co-iss-n1357691416,1357691416,2001-01-09T00:17:24.962,387.96,683.06,10.12,5,0.00,5,10.12,8.95,44.77,1.13,5.83,,"2 frame(s); median area 4.5 px; net motion dx=4.5, dy=-12.8; flags: none"
N1357691585,T0018,1357691585-0217,0.4575,2,1,co-iss-n1357691585,1357691585,2001-01-09T00:19:41.969,392.46,670.23,9.06,4,0.00,4,9.06,7.91,31.65,1.15,2.70,,"2 frame(s); median area 4.5 px; net motion dx=4.5, dy=-12.8; flags: none"
N1357691416,T0016,1357691416-0211,0.4574,2,0,co-iss-n1357691416,1357691416,2001-01-09T00:17:24.962,424.94,669.15,11.08,5,0.00,5,11.08,8.66,43.28,1.28,2.46,,"2 frame(s); median area 4.5 px; net motion dx=-25.0, dy=3.1; flags: none"
N1357691585,T0016,1357691585-0219,0.4574,2,1,co-iss-n1357691585,1357691585,2001-01-09T00:19:41.969,399.98,672.22,8.05,4,0.00,4,8.05,7.71,30.83,1.04,3.60,,"2 frame(s); median area 4.5 px; net motion dx=-25.0, dy=3.1; flags: none"
N1357691416,T0045,1357691416-0751,0.4567,2,0,co-iss-n1357691416,1357691416,2001-01-09T00:17:24.962,138.47,753.46,12.11,4,0.00,4,12.11,10.25,41.00,1.18,2.24,,"2 frame(s); median area 4.0 px; net motion dx=-9.8, dy=-13.9; flags: none"
N1357691585,T0045,1357691585-0558,0.4567,2,1,co-iss-n1357691585,1357691585,2001-01-09T00:19:41.969,128.67,739.54,10.96,4,0.00,4,10.96,8.60,34.42,1.27,1.82,,"2 frame(s); median area 4.0 px; net motion dx=-9.8, dy=-13.9; flags: none"
N1357691416,T0087,1357691416-2241,0.4565,2,0,co-iss-n1357691416,1357691416,2001-01-09T00:17:24.962,433.96,862.52,9.16,4,0.00,4,9.16,8.14,32.57,1.13,2.62,,"2 frame(s); median area 4.5 px; net motion dx=12.6, dy=2.5; flags: none"
N1357691585,T0087,1357691585-1232,0.4565,2,1,co-iss-n1357691585,1357691585,2001-01-09T00:19:41.969,446.56,864.97,9.67,5,0.00,5,9.67,8.33,41.66,1.16,2.44,,"2 frame(s); median area 4.5 px; net motion dx=12.6, dy=2.5; flags: none"
N1357691416,T0094,1357691416-2578,0.4558,2,0,co-iss-n1357691416,1357691416,2001-01-09T00:17:24.962,424.74,890.88,11.80,3,0.00,3,11.80,9.17,27.50,1.29,1.73,,"2 frame(s); median area 4.0 px; net motion dx=9.3, dy=-2.7; flags: none"
N1357691585,T0094,1357691585-1343,0.4558,2,1,co-iss-n1357691585,1357691585,2001-01-09T00:19:41.969,434.00,888.21,10.96,5,0.15,5,10.96,8.65,43.23,1.27,7.25,,"2 frame(s); median area 4.0 px; net motion dx=9.3, dy=-2.7; flags: none"
N1357691416,T0026,1357691416-0344,0.4540,2,0,co-iss-n1357691416,1357691416,2001-01-09T00:17:24.962,350.59,700.83,12.11,5,0.00,5,12.11,9.29,46.47,1.30,3.04,,"2 frame(s); median area 4.0 px; net motion dx=0.8, dy=-14.1; flags: none"
N1357691585,T0026,1357691585-0261,0.4540,2,1,co-iss-n1357691585,1357691585,2001-01-09T00:19:41.969,351.40,686.71,10.04,3,0.00,3,10.04,8.26,24.79,1.21,1.73,,"2 frame(s); median area 4.0 px; net motion dx=0.8, dy=-14.1; flags: none"
N1357691416,T0132,1357691416-3467,0.4533,2,0,co-iss-n1357691416,1357691416,2001-01-09T00:17:24.962,43.00,1006.44,10.44,4,0.00,4,10.44,8.26,33.05,1.26,2.45,,"2 frame(s); median area 4.0 px; net motion dx=-7.3, dy=0.3; flags: none"
N1357691585,T0132,1357691585-1554,0.4533,2,1,co-iss-n1357691585,1357691585,2001-01-09T00:19:41.969,35.75,1006.71,11.50,4,0.00,4,11.50,10.33,41.31,1.11,3.16,,"2 frame(s); median area 4.0 px; net motion dx=-7.3, dy=0.3; flags: none"
N1357768080,T0231,1357768080-0085,0.4532,2,5,co-iss-n1357768080,1357768080,2001-01-09T21:35:08.412,841.49,152.51,8.13,4,0.00,4,8.13,7.89,31.58,1.03,1.00,,"2 frame(s); median area 4.5 px; net motion dx=-1.7, dy=-2.3; flags: none"
N1357768470,T0231,1357768470-0091,0.4532,2,6,co-iss-n1357768470,1357768470,2001-01-09T21:41:38.409,839.80,150.20,9.61,5,0.00,5,9.61,9.57,47.83,1.00,2.89,,"2 frame(s); median area 4.5 px; net motion dx=-1.7, dy=-2.3; flags: none"
N1357768080,T0241,1357768080-0180,0.4526,2,5,co-iss-n1357768080,1357768080,2001-01-09T21:35:08.412,37.33,287.67,8.13,3,0.00,3,8.13,8.12,24.36,1.00,1.73,,"2 frame(s); median area 4.5 px; net motion dx=35.3, dy=49.4; flags: none"
N1357768470,T0241,1357768470-0221,0.4526,2,6,co-iss-n1357768470,1357768470,2001-01-09T21:41:38.409,72.65,337.10,9.39,6,0.00,6,9.39,9.07,54.41,1.04,2.64,,"2 frame(s); median area 4.5 px; net motion dx=35.3, dy=49.4; flags: none"
N1357691416,T0022,1357691416-0309,0.4523,2,0,co-iss-n1357691416,1357691416,2001-01-09T00:17:24.962,448.88,692.89,10.78,4,0.00,4,10.78,8.56,34.25,1.26,3.60,,"2 frame(s); median area 4.0 px; net motion dx=37.7, dy=9.1; flags: none"
N1357691585,T0022,1357691585-0327,0.4523,2,1,co-iss-n1357691585,1357691585,2001-01-09T00:19:41.969,486.58,702.02,10.80,4,0.00,4,10.80,8.95,35.82,1.21,2.45,,"2 frame(s); median area 4.0 px; net motion dx=37.7, dy=9.1; flags: none"
N1357691416,T0047,1357691416-0778,0.4517,2,0,co-iss-n1357691416,1357691416,2001-01-09T00:17:24.962,472.25,754.54,9.37,4,0.00,4,9.37,8.62,34.48,1.09,2.70,,"2 frame(s); median area 4.0 px; net motion dx=14.2, dy=-38.5; flags: none"
N1357691585,T0047,1357691585-0404,0.4517,2,1,co-iss-n1357691585,1357691585,2001-01-09T00:19:41.969,486.49,716.06,12.03,4,0.00,4,12.03,9.28,37.13,1.30,2.62,,"2 frame(s); median area 4.0 px; net motion dx=14.2, dy=-38.5; flags: none"
N1357763998,T0172,1357763998-0110,0.4505,2,3,co-iss-n1357763998,1357763998,2001-01-09T20:27:06.440,751.73,173.36,9.79,3,0.00,3,9.79,8.95,26.84,1.09,1.73,,"2 frame(s); median area 3.5 px; net motion dx=-43.5, dy=-35.6; flags: none"
N1357764358,T0172,1357764358-0087,0.4505,2,4,co-iss-n1357764358,1357764358,2001-01-09T20:33:06.438,708.24,137.80,15.39,4,0.00,4,15.39,9.84,39.36,1.56,4.47,,"2 frame(s); median area 3.5 px; net motion dx=-43.5, dy=-35.6; flags: none"
N1357763998,T0187,1357763998-0250,0.4502,2,3,co-iss-n1357763998,1357763998,2001-01-09T20:27:06.440,993.33,438.33,8.24,3,0.00,3,8.24,8.22,24.65,1.00,1.73,,"2 frame(s); median area 3.0 px; net motion dx=10.4, dy=-13.6; flags: none"
N1357764358,T0187,1357764358-0275,0.4502,2,4,co-iss-n1357764358,1357764358,2001-01-09T20:33:06.438,1003.72,424.74,21.00,3,0.00,3,21.00,15.33,45.98,1.37,1.73,,"2 frame(s); median area 3.0 px; net motion dx=10.4, dy=-13.6; flags: none"
N1357691416,T0068,1357691416-1610,0.4486,2,0,co-iss-n1357691416,1357691416,2001-01-09T00:17:24.962,453.89,815.59,11.60,3,0.00,3,11.60,9.33,27.98,1.24,4.39,,"2 frame(s); median area 4.0 px; net motion dx=11.9, dy=-10.6; flags: none"
N1357691585,T0068,1357691585-0967,0.4486,2,1,co-iss-n1357691585,1357691585,2001-01-09T00:19:41.969,465.79,804.94,8.77,5,0.00,5,8.77,8.30,41.51,1.06,5.21,,"2 frame(s); median area 4.0 px; net motion dx=11.9, dy=-10.6; flags: none"
N1357691416,T0112,1357691416-2978,0.4478,2,0,co-iss-n1357691416,1357691416,2001-01-09T00:17:24.962,35.67,924.78,11.30,4,0.00,4,11.30,8.89,35.54,1.27,3.16,,"2 frame(s); median area 4.0 px; net motion dx=1.8, dy=-19.5; flags: none"
N1357691585,T0112,1357691585-1377,0.4478,2,1,co-iss-n1357691585,1357691585,2001-01-09T00:19:41.969,37.48,905.29,8.80,4,0.00,4,8.80,7.71,30.86,1.14,2.70,,"2 frame(s); median area 4.0 px; net motion dx=1.8, dy=-19.5; flags: none"
N1357691416,T0034,1357691416-0455,0.4472,2,0,co-iss-n1357691416,1357691416,2001-01-09T00:17:24.962,306.35,717.31,9.55,3,0.00,3,9.55,9.12,27.37,1.05,1.73,,"2 frame(s); median area 4.0 px; net motion dx=-7.1, dy=-15.3; flags: none"
